bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_i0036	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0036
H5750_004_0	2011	7	3465	846.25	0	1.215773868	1.215773868	1028.8486	1005.54	827.08	23.31	17.48	0	3465	0		1.215773868	3465	1.215773868		0	846.25	1028.8486	1	827.0781	0.746	0.254	1	0.5307		N/A		0.4693	0.080820393	0.12715202	0.233	n/a	n/a	n/a	3465	1	"Minneapolis-St. Paul-Bloomington, MN-WI"
H5774_003_0	2011	3	5750.671262	604.8207	0.042305527	0.95801788	0.917488428	554.916	390.32	425.42	164.6	123.45	0	5750.671262	5575.738899	0.959520438	0.95801788	174.9323631	0.910125827		0	604.8207	579.429	1	425.4223	0.746	0.254	1	0.5307		N/A		0.4693	0.153091373	0.154038907	0.233	n/a	n/a	n/a	3628.137424	0.630906769	"San Juan-Caguas-Guaynabo, PR"
H5774_005_0	2011	5	94375.37144	595.8145	0.002433049	1.046684747	1.044138112	622.1126	418.94	401.23	203.17	152.38	0	94375.37144	81629.35812	1.011427364	1.046684747	12746.01332	1.272483782		0	595.8145	623.6299	1	401.2304	0.746	0.254	1	0.5307		N/A		0.4693	0.15269678	0.151511607	0.233	n/a	n/a	n/a	46054.11105	0.48798866	n/a
H5774_008_0	2011	5	20959.86752	608.1417	0.002199633	1.35967365	1.356682867	825.0555	603.54	444.86	221.52	166.14	0	20959.86752	19110.34575	1.343065136	1.35967365	1849.52177	1.531282574		0	608.1417	826.8743	1	444.8645	0.746	0.254	1	0.5307		N/A		0.4693	0.152888433	0.152740923	0.233	n/a	n/a	n/a	11684.76262	0.557482656	"San Juan-Caguas-Guaynabo, PR"
H5774_009_0	2011	4	24261.95613	600.4913	0.001566518	1.348849953	1.346736955	808.7038	587.67	436.37	221.03	165.77	0	24261.95613	21823.78104	1.334953941	1.348849953	2438.175086	1.47323131		0	600.4913	809.9726	1	436.3658	0.746	0.254	1	0.5307		N/A		0.4693	0.152888383	0.152740607	0.233	n/a	n/a	n/a	13525.1871	0.557464824	"San Juan-Caguas-Guaynabo, PR"
H5774_014_0	2011	7	15614.96138	602.0528	0.003446729	0.923114029	0.919932305	553.8478	391.69	425.78	162.16	121.62	0	15614.96138	14637.7952	0.915004909	0.923114029	977.1661788	1.044587368		0	602.0528	555.7634	1	425.7813	0.746	0.254	1	0.5307		N/A		0.4693	0.152843872	0.152455403	0.233	n/a	n/a	n/a	8452.973244	0.541338082	"San Juan-Caguas-Guaynabo, PR"
H5774_019_0	2011	7	326287.4787	597.5815	0.00045456	1.521585914	1.520894262	908.8583	779.45	512.49	129.41	97.06	0	326287.4787	12671.42394	1.521585914	1.521585914	313616.0548	1.521585914		0	597.5815	909.2716	1	512.4945	0.746	0.254	1	0.5307		N/A		0.4693	0.152713948	0.151621869	0.233	n/a	n/a	n/a	161257.8177	0.494220061	n/a
H5774_802_0	2011	4	600	599.1561	0	1.133980579	1.133980579	679.4314	468.25	412.93	211.18	158.39	0	600	600	1.133980579	1.133980579	0	0		0	599.1561	679.4314	1	412.9259	0.746	0.254	1	0.5307		N/A		0.4693	0.152760809	0.151922691	0.233	n/a	n/a	n/a	306.7335399	0.511222566	"San Juan-Caguas-Guaynabo, PR"
H5774_806_0	2011	2	3600	612.8291	0.003223271	1.162351566	1.158604992	710.0269	478.39	412.9	231.64	173.73	0	3600	3473.299253	1.142246376	1.162351566	126.7007471	1.713503345		0	612.8291	712.3229	1	412.9017	0.746	0.254	1	0.5307		N/A		0.4693	0.152810282	0.152240059	0.233	n/a	n/a	n/a	1904.98732	0.529163145	"San Juan-Caguas-Guaynabo, PR"
H5774_808_0	2011	4	1800	599.1561	0	1.133980579	1.133980579	679.4314	468.25	412.93	211.18	158.39	0	1800	1800	1.133980579	1.133980579	0	0		0	599.1561	679.4314	1	412.9259	0.746	0.254	1	0.5307		N/A		0.4693	0.152760809	0.151922691	0.233	n/a	n/a	n/a	920.2006197	0.511222566	"San Juan-Caguas-Guaynabo, PR"
H5782_001_0	2011	5	72206	872.3638	0.001348515	1.23493866	1.233273327	1075.863	983.8	797.71	92.06	69.05	0	72206	973.1179849	1.23493866	1.23493866	71232.88202	1.23493866		0	872.3638	1077.3158	1	797.7145	0.746	0.254	1	0.5307		N/A		0.4693	0.063936939	0.127701368	0.233	n/a	n/a	n/a	41528	0.57513226	"Vallejo-Fairfield, CA"
H5783_002_0	2011	6	37330.19687	813.8951	0.003895391	1.007739485	1.003813946	816.9993	687.92	685.31	129.08	96.81	0	37330.19687	28966.26468	0.913037086	1.007739485	8363.932183	1.335716172		0	813.8951	820.1943	1	685.3063	0.746	0.254	1	0.5307		N/A		0.4693	0.0797773	0.190406631	0.233	n/a	n/a	n/a	30401.707	0.814399857	"Charleston-North Charleston, SC"
H5783_006_0	2011	7	24467.32465	814.9199	0.005363316	0.984836692	0.979554702	798.2586	655.14	668.81	143.12	107.34	0	24467.32465	23422.18362	0.978223731	0.984836692	1045.141028	1.133036776		0	814.9199	802.563	1	668.8141	0.746	0.254	1	0.5307		N/A		0.4693	0.080054959	0.18470715	0.233	n/a	n/a	n/a	13560.3138	0.554221354	"Spartanburg, SC"
H5783_008_0	2011	7	11422.31187	814.9225	0.001247471	1.242180989	1.240631404	1011.0184	846.74	682.51	164.28	123.21	0	11422.31187	1073.99754	1.346298371	1.242180989	10348.31433	1.231375189		0	814.9225	1012.2812	1	682.5073	0.746	0.254	1	0.5307		N/A		0.4693	0.079948731	0.181743511	0.233	n/a	n/a	n/a	7022.170022	0.614776597	"Greenville-Mauldin-Easley, SC"
H5783_011_0	2011	5	4231.1127	817.8118	0	1.409814728	1.409814728	1152.9631	990.76	702.76	162.2	121.65	0	4231.1127	136.9784699	1.963992997	1.409814728	4094.13423	1.391273448		0	817.8118	1152.9631	1	702.759	0.746	0.254	1	0.5307		N/A		0.4693	0.080395047	0.18858252	0.233	n/a	n/a	n/a	2500.558013	0.590993006	"Charleston-North Charleston, SC"
H5783_012_0	2011	6	8917.149038	814.97	0.004167646	0.960406988	0.956404352	779.4409	643.88	673.23	135.56	101.67	0	8917.149038	8644.798761	0.947651756	0.960406988	272.3502767	1.365276832		0	814.97	782.7029	1	673.2299	0.746	0.254	1	0.5307		N/A		0.4693	0.079692285	0.1758173	0.233	n/a	n/a	n/a	8917.149038	1	"Greenville-Mauldin-Easley, SC"
H5783_801_0	2011	4	1.000029003	825.2613	0	0.891881839	0.891881839	736.0356	630.21	706.61	105.83	79.37	0	1.000029003	1.000029	0.891881839	0.891881839	3.247E-09	0.891879991		0	825.2613	736.0356	1	706.6071	0.746	0.254	1	0.5307		N/A		0.4693	0.076653506	0.164633008	0.233	n/a	n/a	n/a	0.240255077	0.240248109	n/a
H5793_001_0	2011	3	18456	825.7066	0.0025	0.832530692	0.830449366	685.7075	582.03	700.86	103.68	77.76	0	18456	17325.42928	0.832530692	0.832530692	1130.570723	0.832530692		0	825.7066	687.4261	1	700.8615	0.746	0.254	1	0.5307		N/A		0.4693	0.068078533	0.161280895	0.233	n/a	n/a	n/a	7296	0.395318596	n/a
H5793_008_0	2011	3	34662.58221	825.6384	0.0025	0.932542031	0.930210676	768.0176	689.33	741.05	78.69	59.02	0	34662.58221	33430.28477	0.932542031	0.932542031	1232.297433	0.932542031		0	825.6384	769.9425	1	741.0472	0.746	0.254	1	0.5307		N/A		0.4693	0.068097854	0.161204018	0.233	n/a	n/a	n/a	12655.32312	0.365100414	n/a
H5793_801_0	2011	2	715.7571837	826.3202	0.0019	0.96	0.958176	791.7602	725.72	757.4	66.04	49.53	0	715.7571837	713.8246393	0.96	0.96	1.932544396	0.96		0	826.3202	793.2674	1	757.3974	0.746	0.254	1	0.5307		N/A		0.4693	0.067405172	0.157907468	0.233	n/a	n/a	n/a	298.2321599	0.416666667	n/a
H5793_802_0	2011	2	298.2321599	825.96	0.0019	0.96	0.958176	791.415	723.53	755.11	67.89	50.92	0	298.2321599	297.426933	0.96	0.96	0.805226832	0.96		0	825.96	792.9216	1	755.1118	0.746	0.254	1	0.5307		N/A		0.4693	0.06768088	0.158957514	0.233	n/a	n/a	n/a	95.43429115	0.32	n/a
H5810_001_0	2011	9	32879	906.379	0.003812115	0.891964	0.888563731	805.3755	715.03	804.7	90.35	67.76	0	32879	1963.056291	0.880687857	0.891964	30915.94371	0.892679996		0	906.379	808.4575	1	804.7031	0.746	0.254	1	0.5307		N/A		0.4693	0.068542839	0.145890764	0.233	n/a	n/a	n/a	16098	0.489613431	n/a
H5810_002_0	2011	11	7427	895.7122	0.013387415	0.753032	0.742950848	665.4702	522.55	703.34	142.92	107.19	0	7427	6097.26992	0.721798735	0.753032	1329.73008	0.896247268		0	895.7122	674.5	1	703.344	0.746	0.254	1	0.5307		N/A		0.4693	0.069312301	0.144472688	0.233	n/a	n/a	n/a	3686	0.496297294	n/a
H5810_007_0	2011	9	5558	815.1	0.002802801	0.9559	0.953220803	776.9703	687.6	721.34	89.37	67.03	0	5558	277.9	0.851586726	0.9559	5280.1	0.961390172		0	815.1	779.1541	1	721.3439	0.746	0.254	1	0.5307		N/A		0.4693	0.063545274	0.12359199	0.233	n/a	n/a	n/a	5558	1	"Sacramento--Arden-Arcade--Roseville, CA"
H5810_009_0	2011	11	724	815.1	0.013387415	0.7638	0.753574693	614.2387	512.9	680.62	101.34	76.01	0	724	593.68	0.731957418	0.7638	130.32	0.908860652		0	815.1	622.5734	1	680.6226	0.746	0.254	1	0.5307		N/A		0.4693	0.063545274	0.12359199	0.233	n/a	n/a	n/a	724	1	"Sacramento--Arden-Arcade--Roseville, CA"
H5811_001_0	2011	9	13390.58544	814.87	0.001180623	1.081590615	1.080313665	880.3152	728.29	674.15	152.03	114.02	0	13390.58544	13042.55203	1.081590615	1.081590615	348.0334098	1.081590615		0	814.87	881.3557	1	674.1468	0.746	0.254	1	0.5307		N/A		0.4693	0.06504531	0.15015155	0.233	n/a	n/a	n/a	13390.58544	1	"Stockton, CA"
H5811_002_0	2011	5	5254.225775	814.87	0	1.23146503	1.23146503	1003.4839	946.76	768.81	56.72	42.54	0	5254.225775	269.7241158	0.76489906	1.23146503	4984.501659	1.256712106		0	814.87	1003.4839	1	768.8079	0.746	0.254	1	0.5307		N/A		0.4693	0.06504531	0.15015155	0.233	n/a	n/a	n/a	5254.225775	1	"Stockton, CA"
H5811_005_0	2011	8	16583.38538	814.87	0.001180623	0.75	0.749114533	610.431	506.2	675.73	104.23	78.17	0	16583.38538	16152.36821	0.874519596	0.75	431.0171638	-3.916371875		0	814.87	611.1525	1	675.7311	0.746	0.254	1	0.5307		N/A		0.4693	0.06504531	0.15015155	0.233	n/a	n/a	n/a	16583.38538	1	"Stockton, CA"
H5813_003_0	2011	3	20687.29064	814.36	0.0025	0.936480676	0.934139474	760.7258	690.53	739.22	70.2	52.65	0	20687.29064	19626.01101	0.936480676	0.936480676	1061.279629	0.936480676		0	814.36	762.6324	1	739.2151	0.746	0.254	1	0.5307		N/A		0.4693	0.073944329	0.149573229	0.233	n/a	n/a	n/a	20687.29064	1	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
H5813_006_0	2011	3	6564	814.36	0.0025	0.936700815	0.934359063	760.9046	713.77	763.91	47.13	35.35	0	6564	6454.601447	0.936700815	0.936700815	109.3985526	0.936700815		0	814.36	762.8117	1	763.914	0.746	0.254	1	0.5307		N/A		0.4693	0.073944329	0.149573229	0.233	n/a	n/a	n/a	6564	1	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
H5813_801_0	2011	1	95.43429115	814.36	0.0019	0.96	0.958176	780.3002	782.54	816.7	0	0	2.34	95.43429115	95.17661857	0.96	0.96	0.257672586	0.96		0	814.36	781.7856	1	816.6976	0.746	0.254	1	0.5307		N/A		0.4693	0.073944329	0.149573229	0.233	n/a	n/a	n/a	95.43429115	1	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
H5813_802_0	2011	2	512.959315	814.36	0.0019	0.96	0.958176	780.3002	782.37	816.52	0	0	2.16	512.959315	511.5743248	0.96	0.96	1.38499015	0.96		0	814.36	781.7856	1	816.5201	0.746	0.254	1	0.5307		N/A		0.4693	0.073944329	0.149573229	0.233	n/a	n/a	n/a	512.959315	1	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
H5817_009_0	2011	6	83586.46271	1041.3804	0.000922899	1.163187775	1.162114271	1210.203	855.23	735.93	354.97	266.23	0	83586.46271	2246.449336	1.016249432	1.163187775	81340.01337	1.16724592		0	1041.3804	1211.3209	1	735.9259	0.746	0.254	1	0.5307		N/A		0.4693	0.070688385	0.182821621	0.233	n/a	n/a	n/a	59008.34503	0.705955763	"Houston-Sugar Land-Baytown, TX"
H5817_010_0	2011	7	19831.20517	1025.8339	0.012917372	1.015355946	1.002240215	1028.132	770.45	768.73	257.68	193.26	0	19831.20517	17100.93044	0.979876114	1.015355946	2730.274733	1.23758198		0	1025.8339	1041.5865	1	768.7279	0.746	0.254	1	0.5307		N/A		0.4693	0.070513205	0.18384478	0.233	n/a	n/a	n/a	12814.42357	0.646174726	"Houston-Sugar Land-Baytown, TX"
H5820_002_0	2011	8	16997	891.1774	0.00518966	1.097563858	1.091867875	973.048	803.33	735.74	169.72	127.29	0	16997	15830.71792	1.097563858	1.097563858	1166.28208	1.097563858		0	891.1774	978.1241	1	735.7392	0.746	0.254	1	0.5307		N/A		0.4693	0.080052406	0.190203877	0.233	n/a	n/a	n/a	13002	0.764958522	Not in a Metro Area
H5820_008_0	2011	8	32492	814.678	0.007284718	1.034819873	1.027281502	836.9036	768.09	747.69	68.81	51.61	0	32492	31628.44128	1.034819873	1.034819873	863.5587231	1.034819873		0	814.678	843.045	1	747.6918	0.746	0.254	1	0.5307		N/A		0.4693	0.079620422	0.188234405	0.233	n/a	n/a	n/a	24631	0.758063523	Not in a Metro Area
H5820_011_0	2011	9	65250	776.5866	0.004900416	1.017283522	1.012298409	786.1374	669.41	661.28	116.73	87.55	0	65250	61227.80793	1.017283522	1.017283522	4022.192072	1.017283522		0	776.5866	790.0087	1	661.2773	0.746	0.254	1	0.5307		N/A		0.4693	0.077881934	0.181699554	0.233	n/a	n/a	n/a	33255	0.509655172	Not in a Metro Area
H5820_026_0	2011	7	10346	827.1097	0.00276049	0.973836172	0.971147907	803.2459	657.96	677.51	145.29	108.97	0	10346	9905.763377	0.973836172	0.973836172	440.2366231	0.973836172		0	827.1097	805.4694	1	677.5075	0.746	0.254	1	0.5307		N/A		0.4693	0.080521763	0.18823589	0.233	n/a	n/a	n/a	7530	0.727817514	Not in a Metro Area
H5820_029_0	2011	7	16348	794.8437	0.005784312	0.983513642	0.977824692	777.2178	674.98	690.29	102.24	76.68	0	16348	15049.34348	0.983513642	0.983513642	1298.656518	0.983513642		0	794.8437	781.7397	1	690.2873	0.746	0.254	1	0.5307		N/A		0.4693	0.078222912	0.186798509	0.233	n/a	n/a	n/a	11417	0.69837289	Not in a Metro Area
H5820_032_0	2011	10	10275	825.5904	0.005082232	1.018023984	1.01285015	836.1994	709.99	700.98	126.21	94.66	0	10275	9599.45403	1.018023984	1.018023984	675.5459698	1.018023984		0	825.5904	840.4708	1	700.9823	0.746	0.254	1	0.5307		N/A		0.4693	0.080535222	0.187878385	0.233	n/a	n/a	n/a	7460	0.726034063	Not in a Metro Area
H5820_033_0	2011	10	13955	798.1873	0.005082232	1.039261567	1.033979798	825.3095	729.45	705.48	95.86	71.9	0	13955	13037.50667	1.039261567	1.039261567	917.4933342	1.039261567		0	798.1873	829.5253	1	705.478	0.746	0.254	1	0.5307		N/A		0.4693	0.079183742	0.18742368	0.233	n/a	n/a	n/a	10238	0.733643855	Not in a Metro Area
H5821_001_0	2011	11	8147.634245	587.6923	0.005835348	0.891733499	0.886529923	521.0068	342.73	386.6	178.28	133.71	0	8147.634245	8147.634245	0.891733499	0.891733499	0	0		0	587.6923	524.0649	1	386.5972	0.746	0.254	1	0.5307		N/A		0.4693	0.152788078	0.152097646	0.233	n/a	n/a	n/a	4245.83206	0.521112256	"San Juan-Caguas-Guaynabo, PR"
H5821_013_0	2011	8	79122.09232	600.1764	0.009178596	0.985767046	0.976719089	586.2037	383.32	392.46	202.88	152.16	0	79122.09232	79122.09232	0.985767046	0.985767046	0	0		0	600.1764	591.6341	1	392.4568	0.746	0.254	1	0.5307		N/A		0.4693	0.152950659	0.153139321	0.233	n/a	n/a	n/a	45891.91449	0.580013915	"San Juan-Caguas-Guaynabo, PR"
H5821_020_0	2011	11	55443.55824	596.532	0.007735205	0.979248327	0.97167364	579.6344	373.09	383.97	206.54	154.91	0	55443.55824	55443.55824	0.979248327	0.979248327	0	0		0	596.532	584.1529	1	383.9664	0.746	0.254	1	0.5307		N/A		0.4693	0.152913185	0.152899441	0.233	n/a	n/a	n/a	31405.83893	0.566447031	"San Juan-Caguas-Guaynabo, PR"
H5821_804_0	2011	6	8767.242292	598.0822	0	1.146536088	1.146536088	685.7229	415.32	362.24	270.4	202.8	0	8767.242292	8767.242292	1.146536088	1.146536088	0	0		0	598.0822	685.7229	1	362.2389	0.746	0.254	1	0.5307		N/A		0.4693	0.152992991	0.153410146	0.233	n/a	n/a	n/a	5219.428248	0.595332954	"San Juan-Caguas-Guaynabo, PR"
H5823_002_0	2011	8	10240	810.8945	0.013387415	0.915165	0.902913307	732.1674	652.34	722.48	79.83	59.87	0	10240	8731.818667	0.883708347	0.915165	1508.181333	1.097287526		0	810.8945	742.1023	1	722.4835	0.746	0.254	1	0.5307		N/A		0.4693	0.071988917	0.144532781	0.233	n/a	n/a	n/a	8140	0.794921875	"Seattle-Tacoma-Bellevue, WA"
H5823_004_0	2011	9	1286	795.5346	0.013387415	0.9572	0.944385567	751.2914	653.04	691.5	98.25	73.69	0	1286	1054.52	0.917294633	0.9572	231.48	1.138991118		0	795.5346	761.4858	1	691.4972	0.746	0.254	1	0.5307		N/A		0.4693	0.073051362	0.153716377	0.233	n/a	n/a	n/a	966	0.751166407	"Spokane, WA"
H5823_006_0	2011	7	31622	814.4557	0.001431584	1.157972	1.156314266	941.7667	867.23	750	74.54	55.91	0	31622	998.859925	0.695566793	1.157972	30623.14008	1.173054648		0	814.4557	943.1169	1	749.9951	0.746	0.254	1	0.5307		N/A		0.4693	0.072014977	0.145213417	0.233	n/a	n/a	n/a	24931	0.788406805	"Seattle-Tacoma-Bellevue, WA"
H5826_005_0	2011	5	18828	781.3103	0.01	1.032577695	1.022251918	798.6959	678.71	663.94	119.99	89.99	0	18828	0	1.032577695	1.032577695	18828	1.032577695		0	781.3103	806.7636	1	663.9361	0.746	0.254	1	0.5307		N/A		0.4693	0.072361622	0.143759876	0.233	n/a	n/a	n/a	8940	0.474824729	n/a
H5826_006_0	2011	4	3840	805.7073	0.02	0.624643496	0.612150626	493.2143	413.52	675.52	79.69	59.77	0	3840	3826.978637	0.624643496	0.624643496	13.02136317	0.624643496		0	805.7073	503.2799	1	675.52	0.746	0.254	1	0.5307		N/A		0.4693	0.072496094	0.14395227	0.233	n/a	n/a	n/a	2376	0.61875	"Seattle-Tacoma-Bellevue, WA"
H5826_008_0	2011	5	28500	792.744	0.02	0.899655867	0.88166275	698.9329	578.01	655.59	120.92	90.69	0	28500	23455.6573	0.862706804	0.899655867	5044.342699	1.071465083		0	792.744	713.1968	1	655.5908	0.746	0.254	1	0.5307		N/A		0.4693	0.072369125	0.145105507	0.233	n/a	n/a	n/a	13704	0.480842105	n/a
H5826_009_0	2011	5	11940	737.6157	0.03	0.833433967	0.808430948	596.3113	496.22	613.81	100.09	75.07	0	11940	10659.08531	0.815738757	0.833433967	1280.914686	0.980684022		0	737.6157	614.7539	1	613.8063	0.746	0.254	1	0.5307		N/A		0.4693	0.072778902	0.144054141	0.233	n/a	n/a	n/a	6960	0.582914573	Not in a Metro Area
H5826_010_0	2011	6	16524	786.4647	0.02	0.702096814	0.688054877	541.1309	450.06	654.1	91.07	68.3	0	16524	14852.67327	0.688540008	0.702096814	1671.326733	0.822572844		0	786.4647	552.1744	1	654.1048	0.746	0.254	1	0.5307		N/A		0.4693	0.072524571	0.145475073	0.233	n/a	n/a	n/a	6120	0.37037037	n/a
H5826_011_0	2011	4	2100	801.0748	0.03	0.830981492	0.806052047	645.708	534.28	662.84	111.43	83.57	0	2100	1874.713497	0.813338352	0.830981492	225.2865025	0.977798247		0	801.0748	665.6783	1	662.8356	0.746	0.254	1	0.5307		N/A		0.4693	0.072901898	0.145240114	0.233	n/a	n/a	n/a	1128	0.537142857	"Seattle-Tacoma-Bellevue, WA"
H5826_012_0	2011	5	1200	737.6157	0	0.830981492	0.830981492	612.945	521.5	627.57	91.44	68.58	0	1200	1071.264856	0.813338352	0.830981492	128.7351443	0.977798247		0	737.6157	612.945	1	627.5711	0.746	0.254	1	0.5307		N/A		0.4693	0.072778902	0.144054141	0.233	n/a	n/a	n/a	699.4974874	0.582914573	Not in a Metro Area
H5832_001_0	2011	3	1800	882.16	0.0025	0.932430835	0.930099758	820.4968	708.98	762.26	111.52	83.64	0	1800	1745.382562	0.932430835	0.932430835	54.61743806	0.932430835		0	882.16	822.5532	1	762.2623	0.746	0.254	1	0.5307		N/A		0.4693	0.081049684	0.18983477	0.233	n/a	n/a	n/a	1800	1	"Oklahoma City, OK"
H5832_801_0	2011	1	35.78785918	814.23	0.0019	0.96	0.958176	780.1756	756.36	789.37	23.82	17.87	0	35.78785918	35.69123196	0.96	0.96	0.09662722	0.96		0	814.23	781.6608	1	789.3748	0.746	0.254	1	0.5307		N/A		0.4693	0.085444234	0.193290126	0.233	n/a	n/a	n/a	35.78785918	1	"Tulsa, OK"
H5832_802_0	2011	1	107.3635775	814.2511	0.0019	0.96	0.958176	780.1959	760.75	793.96	19.45	14.59	0	107.3635775	107.0736959	0.96	0.96	0.289881659	0.96		0	814.2511	781.6811	1	793.9564	0.746	0.254	1	0.5307		N/A		0.4693	0.084931059	0.192885392	0.233	n/a	n/a	n/a	95.43429115	0.888888889	"Tulsa, OK"
H5850_002_0	2011	5	78605	1117.8554	0.000900089	1.300043161	1.298873006	1451.9522	1154.61	888.93	297.34	223.01	0	78605	21298.0839	1.361455543	1.300043161	57306.9161	1.277219283		0	1117.8554	1453.2603	1	888.9322	0.746	0.254	1	0.5307		N/A		0.4693	0.076066257	0.159529212	0.233	n/a	n/a	n/a	78605	1	"Miami-Fort Lauderdale-Pompano Beach, FL"
H5850_003_0	2011	6	43624	953.23	0.003065432	1.130978299	1.127511361	1074.7777	797.9	707.66	276.88	207.66	0	43624	41266.68085	1.130978299	1.130978299	2357.319152	1.130978299		0	953.23	1078.0824	1	707.6647	0.746	0.254	1	0.5307		N/A		0.4693	0.076066257	0.159529212	0.233	n/a	n/a	n/a	43624	1	"Miami-Fort Lauderdale-Pompano Beach, FL"
H5850_004_0	2011	6	20087	888.64	0.00341184	1.061832798	1.058209995	940.3677	714.78	675.46	225.59	169.19	0	20087	18979.44913	1.061832798	1.061832798	1107.550868	1.061832798		0	888.64	943.5871	1	675.4614	0.746	0.254	1	0.5307		N/A		0.4693	0.076066257	0.159529212	0.233	n/a	n/a	n/a	20087	1	"Miami-Fort Lauderdale-Pompano Beach, FL"
H5850_005_0	2011	6	8117	818.27	0.002238737	1.145118805	1.142555185	934.9186	733.39	641.89	201.53	151.15	0	8117	7941.483444	1.145118805	1.145118805	175.5165558	1.145118805		0	818.27	937.0164	1	641.8858	0.746	0.254	1	0.5307		N/A		0.4693	0.085849615	0.14126725	0.233	n/a	n/a	n/a	8117	1	"Port St. Lucie, FL"
H5850_006_0	2011	6	25339	1230.32	0.004903582	0.890366006	0.886000023	1090.0635	688.06	776.59	402	301.5	0	25339	23386.95588	0.890366006	0.890366006	1952.044124	0.890366006		0	1230.32	1095.4351	1	776.5914	0.746	0.254	1	0.5307		N/A		0.4693	0.076066257	0.159529212	0.233	n/a	n/a	n/a	25339	1	"Miami-Fort Lauderdale-Pompano Beach, FL"
H5850_007_0	2011	7	42414	912.94	0.003050924	1.127837047	1.124396102	1026.5062	781.47	695.01	245.04	183.78	0	42414	40999.64098	1.127837047	1.127837047	1414.359021	1.127837047		0	912.94	1029.6476	1	695.0131	0.746	0.254	1	0.5307		N/A		0.4693	0.085849615	0.14126725	0.233	n/a	n/a	n/a	42414	1	"Port St. Lucie, FL"
H5850_012_0	2011	6	45325	1230.32	0.004129362	1.229210599	1.224134744	1506.0775	978.72	799.52	527.36	395.52	0	45325	35601.90409	1.203533224	1.229210599	9723.09591	1.32323039		0	1230.32	1512.3224	1	799.5198	0.746	0.254	1	0.5307		N/A		0.4693	0.076066257	0.159529212	0.233	n/a	n/a	n/a	45325	1	"Miami-Fort Lauderdale-Pompano Beach, FL"
H5850_016_0	2011	7	8245	815.3412	0.004342107	1.232941845	1.227588279	1000.9033	757.13	616.76	243.77	182.83	0	8245	7496.708428	1.232941845	1.232941845	748.2915723	1.232941845		0	815.3412	1005.2683	1	616.7622	0.746	0.254	1	0.5307		N/A		0.4693	0.086273855	0.161668811	0.233	n/a	n/a	n/a	4438	0.538265616	"Tampa-St. Petersburg-Clearwater, FL"
H5850_017_0	2011	7	10629	819.0975	0.0036189	1.22859444	1.22414828	1002.6968	730.13	596.44	272.57	204.43	0	10629	10201.5847	1.22859444	1.22859444	427.4152977	1.22859444		0	819.0975	1006.3386	1	596.4392	0.746	0.254	1	0.5307		N/A		0.4693	0.086230305	0.161849578	0.233	n/a	n/a	n/a	6726	0.632797065	"Tampa-St. Petersburg-Clearwater, FL"
H5850_019_0	2011	6	78167	821.1396	0.003112711	0.919814037	0.916950922	752.9447	514.89	561.52	238.05	178.54	0	78167	76999.40218	0.919814037	0.919814037	1167.597824	0.919814037		0	821.1396	755.2957	1	561.5241	0.746	0.254	1	0.5307		N/A		0.4693	0.086211906	0.161925499	0.233	n/a	n/a	n/a	52591	0.672803101	"Tampa-St. Petersburg-Clearwater, FL"
H5850_020_0	2011	7	4038	816.15	0.002922268	1.238709235	1.235089395	1008.0182	688.58	557.51	319.44	239.58	0	4038	3904.689713	1.281000094	1.238709235	133.3102867	0		0	816.15	1010.9725	1	557.5143	0.746	0.254	1	0.5307		N/A		0.4693	0.086062117	0.162533814	0.233	n/a	n/a	n/a	4038	1	"Tampa-St. Petersburg-Clearwater, FL"
H5850_021_0	2011	5	36065	818.7404	0.000900089	1.300043161	1.298873006	1063.4398	888.93	684.39	174.51	130.88	0	36065	10904.45695	1.352706138	1.300043161	25160.54305	1.277219283		0	818.7404	1064.3978	1	684.3856	0.746	0.254	1	0.5307		N/A		0.4693	0.086201784	0.161967152	0.233	n/a	n/a	n/a	25059	0.694828781	"Tampa-St. Petersburg-Clearwater, FL"
H5850_022_0	2011	6	1134	953.23	0.002551363	0.857176045	0.854989077	815.0012	530.91	620.96	284.09	213.07	0	1134	1095.868421	0.857176045	0.857176045	38.13157895	0.857176045		0	953.23	817.0859	1	620.9553	0.746	0.254	1	0.5307		N/A		0.4693	0.076066257	0.159529212	0.233	n/a	n/a	n/a	1134	1	"Miami-Fort Lauderdale-Pompano Beach, FL"
