FILE	NAME	TYPE	FIELD_TITLE
msa_1.txt	msa_base_n0036	NUM	Part B Rx [Unit Cost/Intensity Trend]( MSA Base!N0036)
msa_1.txt	msa_base_n0037	NUM	Other Medicare Covered [Unit Cost/Intensity Trend]( MSA Base!N0037)
msa_1.txt	msa_base_n0038	NUM	COB/Subrg. (outside claim system) [Unit Cost/Intensity Trend]( MSA Base!N0038)
msa_1.txt	msa_base_o0014	NUM	% of MMs - a( MSA Base!O0014)
msa_1.txt	msa_base_o0015	NUM	% of MMs - b( MSA Base!O0015)
msa_1.txt	msa_base_o0016	NUM	% of MMs - c( MSA Base!O0016)
msa_1.txt	msa_base_o0017	NUM	% of MMs - d( MSA Base!O0017)
msa_1.txt	msa_base_o0027	NUM	Inpatient Facility [Additive Adjustment Util/1000]( MSA Base!O0027)
msa_1.txt	msa_base_o0028	NUM	Skilled Nursing Facility [Additive Adjustment Util/1000]( MSA Base!O0028)
msa_1.txt	msa_base_o0029	NUM	Home Health [Additive Adjustment Util/1000]( MSA Base!O0029)
msa_1.txt	msa_base_o0030	NUM	Ambulance [Additive Adjustment Util/1000]( MSA Base!O0030)
msa_1.txt	msa_base_o0031	NUM	DME/Prosthetics/Diabetes [Additive Adjustment Util/1000]( MSA Base!O0031)
msa_1.txt	msa_base_o0032	NUM	OP Facility - Emergency [Additive Adjustment Util/1000]( MSA Base!O0032)
msa_1.txt	msa_base_o0033	NUM	OP Facility - Surgery [Additive Adjustment Util/1000]( MSA Base!O0033)
msa_1.txt	msa_base_o0034	NUM	OP Facility - Other [Additive Adjustment Util/1000]( MSA Base!O0034)
msa_1.txt	msa_base_o0035	NUM	Professional [Additive Adjustment Util/1000]( MSA Base!O0035)
msa_1.txt	msa_base_o0036	NUM	Part B Rx [Additive Adjustment Util/1000]( MSA Base!O0036)
msa_1.txt	msa_base_o0037	NUM	Other Medicare Covered [Additive Adjustment Util/1000]( MSA Base!O0037)
msa_1.txt	msa_base_p0027	NUM	Inpatient Facility [Additive Adjustment PMPM]( MSA Base!P0027)
msa_1.txt	msa_base_p0028	NUM	Skilled Nursing Facility [Additive Adjustment PMPM]( MSA Base!P0028)
msa_1.txt	msa_base_p0029	NUM	Home Health [Additive Adjustment PMPM]( MSA Base!P0029)
msa_1.txt	msa_base_p0030	NUM	Ambulance [Additive Adjustment PMPM]( MSA Base!P0030)
msa_1.txt	msa_base_p0031	NUM	DME/Prosthetics/Diabetes [Additive Adjustment PMPM]( MSA Base!P0031)
msa_1.txt	msa_base_p0032	NUM	OP Facility - Emergency [Additive Adjustment PMPM]( MSA Base!P0032)
msa_1.txt	msa_base_p0033	NUM	OP Facility - Surgery [Additive Adjustment PMPM]( MSA Base!P0033)
msa_1.txt	msa_base_p0034	NUM	OP Facility - Other [Additive Adjustment PMPM]( MSA Base!P0034)
msa_1.txt	msa_base_p0035	NUM	Professional [Additive Adjustment PMPM]( MSA Base!P0035)
msa_1.txt	msa_base_p0036	NUM	Part B Rx [Additive Adjustment PMPM]( MSA Base!P0036)
msa_1.txt	msa_base_p0037	NUM	Other Medicare Covered [Additive Adjustment PMPM]( MSA Base!P0037)
msa_1.txt	msa_base_p0038	NUM	COB/Subrg. (outside claim system) [Additive Adjustment PMPM]( MSA Base!P0038)
msa_2.txt	contract_year	CHAR	Contract Year (2018)
msa_2.txt	bid_id	CHAR	"BID ID (H-number, Plan ID, Segment ID)"
msa_2.txt	version	NUM	Version Number
msa_2.txt	msa_allow_e0020	CHAR	Inpatient Facility Util Type( MSA Allowed!E0020)
msa_2.txt	msa_allow_e0021	CHAR	Skilled Nursing Facility Util Type( MSA Allowed!E0021)
msa_2.txt	msa_allow_e0022	CHAR	Home Health Util Type( MSA Allowed!E0022)
msa_2.txt	msa_allow_e0023	CHAR	Ambulance Util Type( MSA Allowed!E0023)
msa_2.txt	msa_allow_e0024	CHAR	DME/Prosthetics/Diabetes Util Type( MSA Allowed!E0024)
msa_2.txt	msa_allow_e0025	CHAR	OP Facility - Emergency Util Type( MSA Allowed!E0025)
msa_2.txt	msa_allow_e0026	CHAR	OP Facility - Surgery Util Type( MSA Allowed!E0026)
msa_2.txt	msa_allow_e0027	CHAR	OP Facility - Other Util Type( MSA Allowed!E0027)
msa_2.txt	msa_allow_e0028	CHAR	Professional Util Type( MSA Allowed!E0028)
msa_2.txt	msa_allow_e0029	CHAR	Part B Rx Util Type( MSA Allowed!E0029)
msa_2.txt	msa_allow_e0030	CHAR	Other Medicare Covered Util Type( MSA Allowed!E0030)
msa_2.txt	msa_allow_f0020	NUM	Inpatient Facility - Annual Utilization/1000( MSA Allowed!F0020)
msa_2.txt	msa_allow_f0021	NUM	Skilled Nursing Facility - Annual Utilization/1000( MSA Allowed!F0021)
msa_2.txt	msa_allow_f0022	NUM	Home Health - Annual Utilization/1000( MSA Allowed!F0022)
msa_2.txt	msa_allow_f0023	NUM	Ambulance - Annual Utilization/1000( MSA Allowed!F0023)
msa_2.txt	msa_allow_f0024	NUM	DME/Prosthetics/Diabetes - Annual Utilization/1000( MSA Allowed!F0024)
msa_2.txt	msa_allow_f0025	NUM	Outpatient Facility - Emergency - Annual Utilization/1000( MSA Allowed!F0025)
msa_2.txt	msa_allow_f0026	NUM	Outpatient Facility - Surgery - Annual Utilization/1000( MSA Allowed!F0026)
msa_2.txt	msa_allow_f0027	NUM	Outpatient Facility - Other - Annual Utilization/1000( MSA Allowed!F0027)
msa_2.txt	msa_allow_f0028	NUM	Professional - Annual Utilization/1000( MSA Allowed!F0028)
msa_2.txt	msa_allow_f0029	NUM	Part B Rx - Annual Utilization/1000( MSA Allowed!F0029)
msa_2.txt	msa_allow_f0030	NUM	Other Medicare Covered - Annual Utilization/1000( MSA Allowed!F0030)
msa_2.txt	msa_allow_g0020	NUM	Inpatient Facility - Projected Experience Rate( MSA Allowed!G0020)
msa_2.txt	msa_allow_g0021	NUM	Skilled Nursing Facility - Projected Experience Rate( MSA Allowed!G0021)
msa_2.txt	msa_allow_g0022	NUM	Home Health - Projected Experience Rate( MSA Allowed!G0022)
msa_2.txt	msa_allow_g0023	NUM	Ambulance - Projected Experience Rate( MSA Allowed!G0023)
msa_2.txt	msa_allow_g0024	NUM	DME/Prosthetics/Diabetes - Projected Experience Rate( MSA Allowed!G0024)
msa_2.txt	msa_allow_g0025	NUM	Outpatient Facility - Emergency - Projected Experience Rate( MSA Allowed!G0025)
msa_2.txt	msa_allow_g0026	NUM	Outpatient Facility - Surgery - Projected Experience Rate( MSA Allowed!G0026)
msa_2.txt	msa_allow_g0027	NUM	Outpatient Facility - Other - Projected Experience Rate( MSA Allowed!G0027)
msa_2.txt	msa_allow_g0028	NUM	Professional - Projected Experience Rate( MSA Allowed!G0028)
msa_2.txt	msa_allow_g0029	NUM	Part B Rx - Projected Experience Rate( MSA Allowed!G0029)
msa_2.txt	msa_allow_g0030	NUM	Other Medicare Covered - Projected Experience Rate( MSA Allowed!G0030)
msa_2.txt	msa_allow_h0013	NUM	Contract Year Allowed Costs at Plan''s Risk Factor:( MSA Allowed!H0013)
msa_2.txt	msa_allow_h0020	NUM	Inpatient Facility Projected Allowed PMPM( MSA Allowed!H0020)
msa_2.txt	msa_allow_h0021	NUM	Skilled Nursing Facility Projected Allowed PMPM( MSA Allowed!H0021)
msa_2.txt	msa_allow_h0022	NUM	Home Health Projected Allowed PMPM( MSA Allowed!H0022)
msa_2.txt	msa_allow_h0023	NUM	Ambulance Projected Allowed PMPM( MSA Allowed!H0023)
msa_2.txt	msa_allow_h0024	NUM	DME/Prosthetics/Diabetes Projected Allowed PMPM( MSA Allowed!H0024)
msa_2.txt	msa_allow_h0025	NUM	Outpatient Facility - Emergency Projected Allowed PMPM( MSA Allowed!H0025)
msa_2.txt	msa_allow_h0026	NUM	Outpatient Facility - Surgery Projected Allowed PMPM( MSA Allowed!H0026)
msa_2.txt	msa_allow_h0027	NUM	Outpatient Facility - Other Projected Allowed PMPM( MSA Allowed!H0027)
msa_2.txt	msa_allow_h0028	NUM	Professional Projected Allowed PMPM( MSA Allowed!H0028)
msa_2.txt	msa_allow_h0029	NUM	Part B Rx Projected Allowed PMPM( MSA Allowed!H0029)
msa_2.txt	msa_allow_h0030	NUM	Other Medicare Covered Projected Allowed PMPM( MSA Allowed!H0030)
msa_2.txt	msa_allow_h0031	NUM	COB/Subrg. (outside claim system) Projected Allowed PMPM( MSA Allowed!H0031)
msa_2.txt	msa_allow_h0032	NUM	Total Medicare Covered Medical Expenses Projected Allowed PMPM( MSA Allowed!H0032)
msa_2.txt	msa_allow_i0020	NUM	Inpatient Facility - Manual Annual Utilization/1000( MSA Allowed!I0020)
msa_2.txt	msa_allow_i0021	NUM	Skilled Nursing Facility - Manual Annual Utilization/1000( MSA Allowed!I0021)
msa_2.txt	msa_allow_i0022	NUM	Home Health - Manual Annual Utilization/1000( MSA Allowed!I0022)
msa_2.txt	msa_allow_i0023	NUM	Ambulance - Manual Annual Utilization/1000( MSA Allowed!I0023)
msa_2.txt	msa_allow_i0024	NUM	DME/Prosthetics/Diabetes - Manual Annual Utilization/1000( MSA Allowed!I0024)
msa_2.txt	msa_allow_i0025	NUM	Outpatient Facility - Emergency - Manual Annual Utilization/1000( MSA Allowed!I0025)
msa_2.txt	msa_allow_i0026	NUM	Outpatient Facility - Surgery - Manual Annual Utilization/1000( MSA Allowed!I0026)
msa_2.txt	msa_allow_i0027	NUM	Outpatient Facility - Other - Manual Annual Utilization/1000( MSA Allowed!I0027)
msa_2.txt	msa_allow_i0028	NUM	Professional - Manual Annual Utilization/1000( MSA Allowed!I0028)
msa_2.txt	msa_allow_i0029	NUM	Part B Rx - Manual Annual Utilization/1000( MSA Allowed!I0029)
msa_2.txt	msa_allow_i0030	NUM	Other Medicare Covered - Manual Annual Utilization/1000( MSA Allowed!I0030)
msa_2.txt	msa_allow_j0020	NUM	Inpatient Facility - Manual Rate( MSA Allowed!J0020)
msa_2.txt	msa_allow_j0021	NUM	Skilled Nursing Facility - Manual Rate( MSA Allowed!J0021)
msa_2.txt	msa_allow_j0022	NUM	Home Health - Manual Rate( MSA Allowed!J0022)
msa_2.txt	msa_allow_j0023	NUM	Ambulance - Manual Rate( MSA Allowed!J0023)
msa_2.txt	msa_allow_j0024	NUM	DME/Prosthetics/Diabetes - Manual Rate( MSA Allowed!J0024)
msa_2.txt	msa_allow_j0025	NUM	Outpatient Facility - Emergency - Manual Rate( MSA Allowed!J0025)
msa_2.txt	msa_allow_j0026	NUM	Outpatient Facility - Surgery - Manual Rate( MSA Allowed!J0026)
msa_2.txt	msa_allow_j0027	NUM	Outpatient Facility - Other - Manual Rate( MSA Allowed!J0027)
msa_2.txt	msa_allow_j0028	NUM	Professional - Manual Rate( MSA Allowed!J0028)
msa_2.txt	msa_allow_j0029	NUM	Part B Rx - Manual Rate( MSA Allowed!J0029)
msa_2.txt	msa_allow_j0030	NUM	Other Medicare Covered - Manual Rate( MSA Allowed!J0030)
msa_2.txt	msa_allow_k0020	NUM	Inpatient Facility - Manual Allowed PMPM( MSA Allowed!K0020)
msa_2.txt	msa_allow_k0021	NUM	Skilled Nursing Facility - Manual Allowed PMPM( MSA Allowed!K0021)
msa_2.txt	msa_allow_k0022	NUM	Home Health - Manual Allowed PMPM( MSA Allowed!K0022)
msa_2.txt	msa_allow_k0023	NUM	Ambulance - Manual Allowed PMPM( MSA Allowed!K0023)
msa_2.txt	msa_allow_k0024	NUM	DME/Prosthetics/Diabetes - Manual Allowed PMPM( MSA Allowed!K0024)
msa_2.txt	msa_allow_k0025	NUM	Outpatient Facility - Emergency - Manual Allowed PMPM( MSA Allowed!K0025)
msa_2.txt	msa_allow_k0026	NUM	Outpatient Facility - Surgery - Manual Allowed PMPM( MSA Allowed!K0026)
msa_2.txt	msa_allow_k0027	NUM	Outpatient Facility - Other - Manual Allowed PMPM( MSA Allowed!K0027)
msa_2.txt	msa_allow_k0028	NUM	Professional - Manual Allowed PMPM( MSA Allowed!K0028)
msa_2.txt	msa_allow_k0029	NUM	Part B Rx - Manual Allowed PMPM( MSA Allowed!K0029)
msa_2.txt	msa_allow_k0030	NUM	Other Medicare Covered - Manual Allowed PMPM( MSA Allowed!K0030)
msa_2.txt	msa_allow_k0031	NUM	COB/Subrg. (outside claim system) Manual Allowed PMPM( MSA Allowed!K0031)
msa_2.txt	msa_allow_k0032	NUM	Total Medicare Covered Medical Expenses Manual Allowed PMPM( MSA Allowed!K0032)
msa_2.txt	msa_allow_l0020	NUM	Inpatient Facility - Experience Credibility Percentage( MSA Allowed!L0020)
msa_2.txt	msa_allow_l0021	NUM	Skilled Nursing Facility - Experience Credibility Percentage( MSA Allowed!L0021)
msa_2.txt	msa_allow_l0022	NUM	Home Health - Experience Credibility Percentage( MSA Allowed!L0022)
msa_2.txt	msa_allow_l0023	NUM	Ambulance - Experience Credibility Percentage( MSA Allowed!L0023)
msa_2.txt	msa_allow_l0024	NUM	DME/Prosthetics/Diabetes - Experience Credibility Percentage( MSA Allowed!L0024)
msa_2.txt	msa_allow_l0025	NUM	Outpatient Facility - Emergency - Experience Credibility Percentage( MSA Allowed!L0025)
msa_2.txt	msa_allow_l0026	NUM	Outpatient Facility - Surgery - Experience Credibility Percentage( MSA Allowed!L0026)
msa_2.txt	msa_allow_l0027	NUM	Outpatient Facility - Other - Experience Credibility Percentage( MSA Allowed!L0027)
msa_2.txt	msa_allow_l0028	NUM	Professional - Experience Credibility Percentage( MSA Allowed!L0028)
msa_2.txt	msa_allow_l0029	NUM	Part B Rx - Experience Credibility Percentage( MSA Allowed!L0029)
msa_2.txt	msa_allow_l0030	NUM	Other Medicare Covered - Experience Credibility Percentage( MSA Allowed!L0030)
msa_2.txt	msa_allow_l0031	NUM	COB/Subrg. (outside claim system) Experience Credibility Percentage( MSA Allowed!L0031)
msa_2.txt	msa_allow_l0032	NUM	Total Medicare Covered Medical Expenses Experience Credibility Percentage( MSA Allowed!L0032)
msa_2.txt	msa_allow_l0033	NUM	CMS Guideline Credibility percentage( MSA Allowed!L0033)
msa_2.txt	msa_allow_m0020	NUM	Inpatient Facility - Contract Year Rate Utilization/1000( MSA Allowed!M0020)
msa_2.txt	msa_allow_m0021	NUM	Skilled Nursing Facility - Contract Year Rate Utilization/1000( MSA Allowed!M0021)
msa_2.txt	msa_allow_m0022	NUM	Home Health - Contract Year Rate Utilization/1000( MSA Allowed!M0022)
msa_2.txt	msa_allow_m0023	NUM	Ambulance - Contract Year Rate Utilization/1000( MSA Allowed!M0023)
msa_2.txt	msa_allow_m0024	NUM	DME/Prosthetics/Diabetes - Contract Year Rate Utilization/1000( MSA Allowed!M0024)
msa_2.txt	msa_allow_m0025	NUM	Outpatient Facility - Emergency - Contract Year Rate Utilization/1000( MSA Allowed!M0025)
msa_2.txt	msa_allow_m0026	NUM	Outpatient Facility - Surgery - Contract Year Rate Utilization/1000( MSA Allowed!M0026)
msa_2.txt	msa_allow_m0027	NUM	Outpatient Facility - Other - Contract Year Rate Utilization/1000( MSA Allowed!M0027)
msa_2.txt	msa_allow_m0028	NUM	Professional - Contract Year Rate Utilization/1000( MSA Allowed!M0028)
msa_2.txt	msa_allow_m0029	NUM	Part B Rx - Contract Year Rate Utilization/1000( MSA Allowed!M0029)
msa_2.txt	msa_allow_m0030	NUM	Other Medicare Covered - Contract Year Rate Utilization/1000( MSA Allowed!M0030)
msa_2.txt	msa_allow_n0020	NUM	Inpatient Facility - Contract Year Rate Avg cost per unit( MSA Allowed!N0020)
msa_2.txt	msa_allow_n0021	NUM	Skilled Nursing Facility - Contract Year Rate Avg cost per unit( MSA Allowed!N0021)
msa_2.txt	msa_allow_n0022	NUM	Home Health - Contract Year Rate Avg cost per unit( MSA Allowed!N0022)
msa_2.txt	msa_allow_n0023	NUM	Ambulance - Contract Year Rate Avg cost per unit( MSA Allowed!N0023)
msa_2.txt	msa_allow_n0024	NUM	DME/Prosthetics/Diabetes - Contract Year Rate Avg cost per unit( MSA Allowed!N0024)
msa_2.txt	msa_allow_n0025	NUM	Outpatient Facility - Emergency - Contract Year Rate Avg cost per unit( MSA Allowed!N0025)
msa_2.txt	msa_allow_n0026	NUM	Outpatient Facility - Surgery - Contract Year Rate Avg cost per unit( MSA Allowed!N0026)
msa_2.txt	msa_allow_n0027	NUM	Outpatient Facility - Other - Contract Year Rate Avg cost per unit( MSA Allowed!N0027)
msa_2.txt	msa_allow_n0028	NUM	Professional - Contract Year Rate Avg cost per unit( MSA Allowed!N0028)
msa_2.txt	msa_allow_n0029	NUM	Part B Rx - Contract Year Rate Avg cost per unit( MSA Allowed!N0029)
msa_2.txt	msa_allow_n0030	NUM	Other Medicare Covered - Contract Year Rate Avg cost per unit( MSA Allowed!N0030)
msa_2.txt	msa_allow_o0020	NUM	Inpatient Facility - Contract Year Rate Allowed PMPM( MSA Allowed!O0020)
msa_2.txt	msa_allow_o0021	NUM	Skilled Nursing Facility - Contract Year Rate Allowed PMPM( MSA Allowed!O0021)
msa_2.txt	msa_allow_o0022	NUM	Home Health - Contract Year Rate Allowed PMPM( MSA Allowed!O0022)
msa_2.txt	msa_allow_o0023	NUM	Ambulance - Contract Year Rate Allowed PMPM( MSA Allowed!O0023)
msa_2.txt	msa_allow_o0024	NUM	DME/Prosthetics/Diabetes - Contract Year Rate Allowed PMPM( MSA Allowed!O0024)
msa_2.txt	msa_allow_o0025	NUM	Outpatient Facility - Emergency - Contract Year Rate Allowed PMPM( MSA Allowed!O0025)
msa_2.txt	msa_allow_o0026	NUM	Outpatient Facility - Surgery - Contract Year Rate Allowed PMPM( MSA Allowed!O0026)
msa_2.txt	msa_allow_o0027	NUM	Outpatient Facility - Other - Contract Year Rate Allowed PMPM( MSA Allowed!O0027)
msa_2.txt	msa_allow_o0028	NUM	Professional - Contract Year Rate Allowed PMPM( MSA Allowed!O0028)
msa_2.txt	msa_allow_o0029	NUM	Part B Rx - Contract Year Rate Allowed PMPM( MSA Allowed!O0029)
msa_2.txt	msa_allow_o0030	NUM	Other Medicare Covered - Contract Year Rate Allowed PMPM( MSA Allowed!O0030)
msa_2.txt	msa_allow_o0031	NUM	COB/Subrg. (outside claim system) - Projected Allowed PMPM( MSA Allowed!O0031)
msa_2.txt	msa_allow_o0032	NUM	Total Medicare Covered Medical Expenses - Contract Year Allowed PMPM( MSA Allowed!O0032)
msa_2.txt	msa_allow_p0020	NUM	% of Inpatient Facility Svcs Provided OON( MSA Allowed!P0020)
msa_2.txt	msa_allow_p0021	NUM	% of Skilled Nursing Facility Svcs Provided OON( MSA Allowed!P0021)
msa_2.txt	msa_allow_p0022	NUM	% of Home Health Svcs Provided OON( MSA Allowed!P0022)
msa_2.txt	msa_allow_p0023	NUM	% of Ambulance Svcs Provided OON( MSA Allowed!P0023)
msa_2.txt	msa_allow_p0024	NUM	% of DME/Prosthetics/Diabetes Svcs Provided OON( MSA Allowed!P0024)
msa_2.txt	msa_allow_p0025	NUM	% of OP Facility - Emergency Svcs Provided OON( MSA Allowed!P0025)
msa_2.txt	msa_allow_p0026	NUM	% of OP Facility - Surgery Svcs Provided OON( MSA Allowed!P0026)
msa_2.txt	msa_allow_p0027	NUM	% of OP Facility - Other Svcs Provided OON( MSA Allowed!P0027)
msa_2.txt	msa_allow_p0028	NUM	% of Professional Svcs Provided OON( MSA Allowed!P0028)
msa_2.txt	msa_allow_p0029	NUM	% of Part B Rx Svcs Provided OON( MSA Allowed!P0029)
msa_2.txt	msa_allow_p0030	NUM	% of Other Medicare Covered Svcs Provided OON( MSA Allowed!P0030)
msa_2.txt	msa_allow_p0031	NUM	% of COB/Subrg. (outside claim system) Svcs Provided OON( MSA Allowed!P0031)
msa_2.txt	msa_allow_p0032	NUM	Total Medicare Covered Medical Expenses- % of Svcs Provided OON( MSA Allowed!P0032)
msa_3.txt	contract_year	CHAR	Contract Year (2018)
msa_3.txt	bid_id	CHAR	"BID ID (H-number, Plan ID, Segment ID)"
msa_3.txt	version	NUM	Version Number
msa_3.txt	msa_bnchmk_d0028	DATE	Certifying Actuary: Date Prepared( MSA Bnchmk!D0028)
msa_3.txt	msa_bnchmk_e0036	NUM	Total or Weighted Average for Service Area - Projected Member Months( MSA Bnchmk!E0036)
msa_3.txt	msa_bnchmk_e0038	NUM	Out of Area - Projected Member Months( MSA Bnchmk!E0038)
msa_3.txt	msa_bnchmk_f0036	NUM	Total or Weighted Average for Service Area - Projected Risk Factors( MSA Bnchmk!F0036)
msa_3.txt	msa_bnchmk_f0038	NUM	Out of Area - Projected Risk Factors( MSA Bnchmk!F0038)
msa_3.txt	msa_bnchmk_g0036	NUM	Total or Weighted Average for Service Area - MA Risk Ratebook Unadjusted( MSA Bnchmk!G0036)
msa_3.txt	msa_bnchmk_g0038	NUM	Out of Area -MA Risk Ratebook - Unadjusted( MSA Bnchmk!G0038)
msa_3.txt	msa_bnchmk_h0036	NUM	Total or Weighted Average for Service Area - MA Risk Ratebook Risk-adjusted( MSA Bnchmk!H0036)
msa_3.txt	msa_bnchmk_h0038	NUM	Out of Area -MA Risk Ratebook - Adjusted( MSA Bnchmk!H0038)
msa_3.txt	msa_bnchmk_i0012	NUM	Quality Bonus Rating( MSA Bnchmk!I0012)
msa_3.txt	msa_bnchmk_i0013	CHAR	New org/low indicator (per CMS) -Quality Bonus Rating( MSA Bnchmk!I0013)
msa_3_counties.txt	contract_year	CHAR	Contract Year (2018)
msa_3_counties.txt	bid_id	CHAR	"BID ID (H-number, Plan ID, Segment ID)"
msa_3_counties.txt	version	NUM	Version Number
msa_3_counties.txt	msa_bnchmk_b0039	CHAR	State County Code 1( MSA Bnchmk!B0039)
msa_3_counties.txt	msa_bnchmk_c0039	CHAR	State 1( MSA Bnchmk!C0039)
msa_3_counties.txt	msa_bnchmk_d0039	CHAR	County Name 1( MSA Bnchmk!D0039)
msa_3_counties.txt	msa_bnchmk_e0039	NUM	County 1 - Projected Member Months( MSA Bnchmk!E0039)
msa_3_counties.txt	msa_bnchmk_f0039	NUM	County 1 - Projected Risk Factors( MSA Bnchmk!F0039)
msa_3_counties.txt	msa_bnchmk_g0039	NUM	County 1 - MA Risk Ratebook Unadjusted( MSA Bnchmk!G0039)
msa_3_counties.txt	msa_bnchmk_h0039	NUM	County 1 - MA Risk Ratebook Risk-adjusted( MSA Bnchmk!H0039)
msa_4.txt	contract_year	CHAR	Contract Year (2018)
msa_4.txt	bid_id	CHAR	"BID ID (H-number, Plan ID, Segment ID)"
msa_4.txt	version	NUM	Version Number
msa_4.txt	msa_enroll_dep_d0017	NUM	Annual Proj. Claim Interval $0-$250 Annual Avg. Claim Amount( Deposit and Paymt!D0017)
msa_4.txt	msa_enroll_dep_d0018	NUM	"Annual Proj. Claim Interval $251-$2,000 Annual Avg. Claim Amount( Deposit and Paymt!D0018)"
msa_4.txt	msa_enroll_dep_d0019	NUM	"Annual Proj. Claim Interval $2,001-$4,000 Annual Avg. Claim Amount( Deposit and Paymt!D0019)"
msa_4.txt	msa_enroll_dep_d0020	NUM	"Annual Proj. Claim Interval $4,001-$6,000 Annual Avg. Claim Amount( Deposit and Paymt!D0020)"
msa_4.txt	msa_enroll_dep_d0021	NUM	"Annual Proj. Claim Interval $6,001-$8,000 Annual Avg. Claim Amount( Deposit and Paymt!D0021)"
msa_4.txt	msa_enroll_dep_d0022	NUM	"Annual Proj. Claim Interval $8,001-$10,000 Annual Avg. Claim Amount( Deposit and Paymt!D0022)"
msa_4.txt	msa_enroll_dep_d0023	NUM	"Annual Proj. Claim Interval $10,001-$12,000 Annual Avg. Claim Amount( Deposit and Paymt!D0023)"
msa_4.txt	msa_enroll_dep_d0024	NUM	"Annual Proj. Claim Interval $12,001-$15,000 Annual Avg. Claim Amount( Deposit and Paymt!D0024)"
msa_4.txt	msa_enroll_dep_d0025	NUM	"Annual Proj. Claim Interval $15,001-$20,000 Annual Avg. Claim Amount( Deposit and Paymt!D0025)"
msa_4.txt	msa_enroll_dep_d0026	NUM	"Annual Proj. Claim Interval $20,001-$30,000 Annual Avg. Claim Amount( Deposit and Paymt!D0026)"
msa_4.txt	msa_enroll_dep_d0027	NUM	"Annual Proj. Claim Interval $30,001-$50,000 Annual Avg. Claim Amount( Deposit and Paymt!D0027)"
msa_4.txt	msa_enroll_dep_d0028	NUM	"Annual Proj. Claim Interval $50,001-$70,000 Annual Avg. Claim Amount( Deposit and Paymt!D0028)"
msa_4.txt	msa_enroll_dep_d0029	NUM	"Annual Proj. Claim Interval Over $70,000 Annual Avg. Claim Amount( Deposit and Paymt!D0029)"
msa_4.txt	msa_enroll_dep_e0017	NUM	Annual Proj. Claim Interval $0-$250 Percentage of Member Months( Deposit and Paymt!E0017)
msa_4.txt	msa_enroll_dep_e0018	NUM	"Annual Proj. Claim Interval $251-$2,000 Percentage of Member Months( Deposit and Paymt!E0018)"
msa_4.txt	msa_enroll_dep_e0019	NUM	"Annual Proj. Claim Interval $2,001-$4,000 Percentage of Member Months( Deposit and Paymt!E0019)"
msa_4.txt	msa_enroll_dep_e0020	NUM	"Annual Proj. Claim Interval $4,001-$6,000 Percentage of Member Months( Deposit and Paymt!E0020)"
msa_4.txt	msa_enroll_dep_e0021	NUM	"Annual Proj. Claim Interval $6,001-$8,000 Percentage of Member Months( Deposit and Paymt!E0021)"
msa_4.txt	msa_enroll_dep_e0022	NUM	"Annual Proj. Claim Interval $8,001-$10,000 Percentage of Member Months( Deposit and Paymt!E0022)"
msa_4.txt	msa_enroll_dep_e0023	NUM	"Annual Proj. Claim Interval $10,001-$12,000 Percentage of Member Months( Deposit and Paymt!E0023)"
msa_4.txt	msa_enroll_dep_e0024	NUM	"Annual Proj. Claim Interval $12,001-$15,000 Percentage of Member Months( Deposit and Paymt!E0024)"
msa_4.txt	msa_enroll_dep_e0025	NUM	"Annual Proj. Claim Interval $15,001-$20,000 Percentage of Member Months( Deposit and Paymt!E0025)"
msa_4.txt	msa_enroll_dep_e0026	NUM	"Annual Proj. Claim Interval $20,001-$30,000 Percentage of Member Months( Deposit and Paymt!E0026)"
msa_4.txt	msa_enroll_dep_e0027	NUM	"Annual Proj. Claim Interval $30,001-$50,000 Percentage of Member Months( Deposit and Paymt!E0027)"
msa_4.txt	msa_enroll_dep_e0028	NUM	"Annual Proj. Claim Interval $50,001-$70,000 Percentage of Member Months( Deposit and Paymt!E0028)"
msa_4.txt	msa_enroll_dep_e0029	NUM	"Annual Proj. Claim Interval Over $70,000 Percentage of Member Months( Deposit and Paymt!E0029)"
msa_4.txt	msa_enroll_dep_e0030	NUM	Total Percentage of Member Months( Deposit and Paymt!E0030)
msa_4.txt	msa_enroll_dep_f0017	NUM	Annual Proj. Claim Interval $0-$250 Gross Claims PMPM( Deposit and Paymt!F0017)
msa_4.txt	msa_enroll_dep_f0018	NUM	"Annual Proj. Claim Interval $251-$2,000 Gross Claims PMPM( Deposit and Paymt!F0018)"
msa_4.txt	msa_enroll_dep_f0019	NUM	"Annual Proj. Claim Interval $2,001-$4,000 Gross Claims PMPM( Deposit and Paymt!F0019)"
msa_4.txt	msa_enroll_dep_f0020	NUM	"Annual Proj. Claim Interval $4,001-$6,000 Gross Claims PMPM( Deposit and Paymt!F0020)"
msa_4.txt	msa_enroll_dep_f0021	NUM	"Annual Proj. Claim Interval $6,001-$8,000 Gross Claims PMPM( Deposit and Paymt!F0021)"
msa_4.txt	msa_enroll_dep_f0022	NUM	"Annual Proj. Claim Interval $8,001-$10,000 Gross Claims PMPM( Deposit and Paymt!F0022)"
msa_4.txt	msa_enroll_dep_f0023	NUM	"Annual Proj. Claim Interval $10,001-$12,000 Gross Claims PMPM( Deposit and Paymt!F0023)"
msa_4.txt	msa_enroll_dep_f0024	NUM	"Annual Proj. Claim Interval $12,001-$15,000 Gross Claims PMPM( Deposit and Paymt!F0024)"
