bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_i0036	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0024	bnchmk_l0025	bnchmk_l0026	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0036
H0294_002_0	2012	6	9089.881676	816.9604	0.011506574	1.237404339	1.223166055	999.2782	810.13	662.32	189.15	126.1	0	9089.881676	9089.881676	1.237404339	1.237404339	0	0		0	816.9604	1010.9103	1	662.3222	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.081332168	0.163685522	0.224	n/a	n/a	n/a	4072.327777	0.448006687	n/a
H0294_004_0	2012	5	2217.044311	816.9604	0.009586133	0.737485453	0.730415819	596.7208	562.62	770.27	34.1	22.73	0	2217.044311	2217.044311	0.737485453	0.737485453	0	0		0	816.9604	602.4964	1	770.2736	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.081332168	0.163685522	0.224	n/a	n/a	n/a	993.2506774	0.448006687	n/a
H0294_005_0	2012	4	2217.044311	816.9604	0.009586133	0.737485453	0.730415819	596.7208	589.52	807.1	7.2	4.8	0	2217.044311	2217.044311	0.737485453	0.737485453	0	0		0	816.9604	602.4964	1	807.1019	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.081332168	0.163685522	0.224	n/a	n/a	n/a	993.2506774	0.448006687	n/a
H0302_001_0	2012	6	238685.4224	814.6872	0.007853036	0.980852316	0.973149647	792.8125	653.2	671.22	139.61	100.05	0	238685.4224	236759.4722	0.980852316	0.980852316	1925.950198	0.980852316		0	814.6872	799.0878	1	671.2226	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	238685.4224	1	"Phoenix-Mesa-Glendale, AZ"
H0302_006_0	2012	9	5052.61126	814.9402	0.008488483	0.771542877	0.764993648	623.4241	535.37	699.84	88.05	63.1	0	5052.61126	4965.681335	0.771542877	0.771542877	86.92992509	0.771542877		0	814.9402	628.7613	1	699.8359	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	5052.61126	1	"Phoenix-Mesa-Glendale, AZ"
H0302_007_0	2012	7	23836.43721	815.0803	0.029558487	1.309637484	1.270926581	1035.9072	843.95	664.04	191.96	137.57	0	23836.43721	23673.62002	1.309637484	1.309637484	162.8171941	1.309637484		0	815.0803	1067.4597	1	664.0431	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	23836.43721	1	"Phoenix-Mesa-Glendale, AZ"
H0303_013_0	2012	5	138081.9511	816.84	0.000945011	0.971123442	0.97020572	792.5028	706.16	727.85	86.34	57.56	0	138081.9511	131259.9012	0.947192119	0.971123442	6822.049939	1.431574942		0	816.84	793.2525	1	727.8456	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.081089698	0.173427396	0.224	n/a	n/a	n/a	138081.9511	1	"Tucson, AZ"
H0303_015_0	2012	5	662874.0636	811.4733	0.001807634	0.98039687	0.978624672	794.1278	715.04	730.66	79.09	52.73	0	662874.0636	635725.8706	0.95806421	0.98039687	27148.19299	1.503357992		0	811.4733	795.5659	1	730.6581	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	662874.0636	1	"Phoenix-Mesa-Glendale, AZ"
H0303_034_0	2012	3	21890.21864	812.3626	0.000306475	1.315955783	1.315552476	1068.7056	990.41	752.85	78.3	52.2	0	21890.21864	13856.68955	1.289306627	1.315955783	8033.529093	1.361921769		0	812.3626	1069.0332	1	752.8472	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.082560707	0.14426205	0.224	n/a	n/a	n/a	15679.62559	0.716284558	"Phoenix-Mesa-Glendale, AZ"
H0303_801_0	2012	2	9814.218261	811.9275	0.001249224	1.002047032	1.000795251	812.5732	814.88	814.23	0	0	2.3	9814.218261	9794.682363	0.999010343	1.002047032	19.53589806	2.524547052		0	811.9275	813.5896	1	814.2325	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.081241495	0.155021311	0.224	n/a	n/a	n/a	5474.891643	0.557853055	"Tucson, AZ"
H0303_804_0	2012	2	316750.5007	810.4187	0.001732133	0.912342016	0.910761718	738.0983	764.8	839.74	0	0	29.32	316750.5007	315411.986	0.908509898	0.912342016	1338.514694	1.81535482		0	810.4187	739.379	1	839.7367	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.081714495	0.146225569	0.224	n/a	n/a	n/a	200479.2891	0.632924932	"Phoenix-Mesa-Glendale, AZ"
H0303_805_0	2012	2	828	815.5379	0.001901048	0.912342016	0.91060761	742.635	712.4	782.33	30.23	20.15	0	828	824.5010626	0.908509898	0.912342016	3.49893738	1.81535482		0	815.5379	744.0495	1	782.3348	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.081602484	0.162146715	0.224	n/a	n/a	n/a	624.3933521	0.754098251	"Tucson, AZ"
H0307_008_0	2012	6	108579.5359	810.7622	0.00261	1.031246	1.028554448	833.913	741.64	721.05	92.27	61.51	0	108579.5359	104746.9983	1.022334	1.031246	3832.537574	1.274819672		0	810.7622	836.0952	1	721.0508	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	108579.5359	1	"Phoenix-Mesa-Glendale, AZ"
H0307_009_0	2012	6	57043.5305	806.7771	0.00261	0.89	0.8876771	716.1576	586.43	660.63	129.73	86.49	0	57043.5305	55548.29324	0.882635	0.89	1495.237259	1.163610878		0	806.7771	718.0316	1	660.6344	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.078596279	0.168685848	0.224	n/a	n/a	n/a	46788.37265	0.820222245	"Tucson, AZ"
H0307_011_0	2012	5	93242.43964	810.8579	0.00261	0.826053	0.823897002	668.0634	557.48	676.64	110.58	73.72	0	93242.43964	89698.93659	0.817367	0.826053	3543.503057	1.045927218		0	810.8579	669.8116	1	676.638	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	93242.43964	1	"Phoenix-Mesa-Glendale, AZ"
H0307_012_0	2012	6	10800	807.49	0.00261	0.87623	0.87394304	705.7003	652.31	746.4	53.39	35.59	0	10800	10345.45222	0.866557	0.87623	454.547778	1.096386305		0	807.49	707.547	1	746.3988	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.068030791	0.150684932	0.224	n/a	n/a	n/a	10800	1	"Lake Havasu City-Kingman, AZ"
H0307_013_0	2012	6	15600	761.05	0.00261	0.832834	0.830660303	632.174	589.31	709.45	42.86	28.57	0	15600	14943.43099	0.82364	0.832834	656.569013	1.042088323		0	761.05	633.8283	1	709.4476	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.068030791	0.150684932	0.224	n/a	n/a	n/a	15600	1	"Prescott, AZ"
H0307_801_0	2012	3	601.16	810.4691	0.00261	0.892417	0.890087792	721.3887	664.38	746.42	57.01	38.01	0	601.16	601.16	0.892417	0.892417	0	0		0	810.4691	723.2764	1	746.4208	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	601.16	1	"Phoenix-Mesa-Glendale, AZ"
H0307_802_0	2012	3	600	814.555	0.00261	0.86026	0.858014721	698.9002	665.62	775.77	33.28	22.19	0	600	600	0.86026	0.86026	0	0		0	814.555	700.7291	1	775.7676	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	600	1	"Phoenix-Mesa-Glendale, AZ"
H0307_803_0	2012	3	600	810.4637	0.00261	0.871541	0.869266278	704.5087	665.61	765.71	38.9	25.93	0	600	600	0.871541	0.871541	0	0		0	810.4637	706.3523	1	765.7147	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	600	1	"Phoenix-Mesa-Glendale, AZ"
H0316_002_0	2012	6	270957.6879	804.3892	0.002427944	0.804093513	0.802141219	645.2337	562.06	700.7	83.17	55.45	0	270957.6879	263430.978	0.788901944	0.804093513	7526.709824	1.335790622		0	804.3892	646.8041	1	700.6996	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.078206439	0.167379688	0.224	n/a	n/a	n/a	210803.8704	0.777995532	"Tucson, AZ"
H0316_014_0	2012	6	69804.5674	761.05	0.001709592	0.821965588	0.820560362	624.4875	546.75	666.31	77.74	51.83	0	69804.5674	67455.52875	0.809704997	0.821965588	2349.03865	1.174043488		0	761.05	625.5569	1	666.313	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.068030791	0.150684932	0.224	n/a	n/a	n/a	69804.5674	1	"Prescott, AZ"
H0316_801_0	2012	2	23.84406839	795.7222	0.001901048	0.804093513	0.802564893	638.6187	576.23	717.99	62.39	41.59	0	23.84406839	23.18172371	0.788901944	0.804093513	0.662344683	1.335790622		0	795.7222	639.8351	1	717.9856	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.076186708	0.159239807	0.224	n/a	n/a	n/a	12.23221686	0.513008798	"Tucson, AZ"
H0316_804_0	2012	2	23.84406839	795.7222	0.001901048	0.804093513	0.802564893	638.6187	576.42	718.22	62.2	41.47	0	23.84406839	23.18172371	0.788901944	0.804093513	0.662344683	1.335790622		0	795.7222	639.8351	1	718.2223	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.076186708	0.159239807	0.224	n/a	n/a	n/a	12.23221686	0.513008798	"Tucson, AZ"
H0316_806_0	2012	2	23.84406839	795.7222	0.001901048	0.804093513	0.802564893	638.6187	580.87	723.77	57.75	38.5	0	23.84406839	23.18172371	0.788901944	0.804093513	0.662344683	1.335790622		0	795.7222	639.8351	1	723.767	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.076186708	0.159239807	0.224	n/a	n/a	n/a	12.23221686	0.513008798	"Tucson, AZ"
H0317_001_0	2012	8	16749.21951	805.4693	0.001905	1.144001	1.141821678	919.7024	892.71	781.83	26.99	17.99	0	16749.21951	16615.88392	1.141823	1.144001	133.335589	1.415416872		0	805.4693	921.4577	1	781.8296	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.081545106	0.136752529	0.224	n/a	n/a	n/a	15060.5122	0.899176955	"Phoenix-Mesa-Glendale, AZ"
H0317_002_0	2012	9	13842.81697	810.45	0.001905	0.905127	0.903402733	732.1627	740.57	819.76	0	0	9.31	13842.81697	13669.92548	0.898425	0.905127	172.891496	1.435030683		0	810.45	733.5602	1	819.7562	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	13842.81697	1	"Phoenix-Mesa-Glendale, AZ"
H0317_004_0	2012	9	7328.226722	810.5055	0.001905	0.872265	0.870603335	705.6288	689.18	791.61	16.45	10.97	0	7328.226722	7252.674434	0.865083	0.872265	75.552288	1.561704184		0	810.5055	706.9755	1	791.6119	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.080400341	0.152224785	0.224	n/a	n/a	n/a	3326.040486	0.453867028	n/a
H0317_006_0	2012	8	21925.68744	761.05	0.001905	0.89	0.88830455	676.0442	632.73	712.29	43.31	28.87	0	21925.68744	21531.27491	0.883334	0.89	394.412533	1.253901921		0	761.05	677.3345	1	712.2895	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.068030791	0.150684932	0.224	n/a	n/a	n/a	21925.68744	1	"Prescott, AZ"
H0317_007_0	2012	6	13887.82247	807.49	0.001905	0.94755	0.945744917	763.6796	723.2	764.69	40.48	26.99	0	13887.82247	13612.95377	0.928216	0.94755	274.868702	1.905072069		0	807.49	765.1371	1	764.6882	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.068030791	0.150684932	0.224	n/a	n/a	n/a	13887.82247	1	"Lake Havasu City-Kingman, AZ"
H0318_002_0	2012	5	10223.23254	810.45	0.00665792	0.963144687	0.956732146	775.3836	644.31	673.45	131.07	87.38	0	10223.23254	9980.001343	0.963144687	0.963144687	243.2311935	0.963144687		0	810.45	780.5806	1	673.4487	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	10223.23254	1	"Phoenix-Mesa-Glendale, AZ"
H0318_801_0	2012	3	1309.197073	811.1406	0.00548604	0.92568626	0.920607908	746.7424	673.05	731.09	73.69	49.13	0	1309.197073	1305.931565	0.92568626	0.92568626	3.265507594	0.92568626		0	811.1406	750.8617	1	731.093	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	1309.197073	1	"Phoenix-Mesa-Glendale, AZ"
H0318_802_0	2012	2	3637.508011	810.9824	0.003394507	0.958424465	0.955171086	774.6269	687.65	719.92	86.98	57.99	0	3637.508011	3630.694952	0.958424465	0.958424465	6.813058959	0.958424465		0	810.9824	777.2654	1	719.9234	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	3637.508011	1	"Phoenix-Mesa-Glendale, AZ"
H0319_001_0	2012	3	12701.24914	813.2558	0.000452013	2.419838565	2.418744766	1967.0581	1880.3	777.39	86.76	57.84	0	12701.24914	426.2807049	2.023331514	2.419838565	12274.96843	2.433608319		0	813.2558	1967.9476	1	777.3867	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.082307966	0.14862726	0.224	n/a	n/a	n/a	7504.062275	0.590812934	"Phoenix-Mesa-Glendale, AZ"
H0320_005_0	2012	9	62314.17801	783.97	0.009036948	0.982703547	0.973822906	763.4479	679.44	697.7	84.01	56.01	0	62314.17801	60752.34316	0.974112418	0.982703547	1561.834855	1.316881764		0	783.97	770.4101	1	697.7039	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.068030791	0.150684932	0.224	n/a	n/a	n/a	62314.17801	1	"Lake Havasu City-Kingman, AZ"
H0320_006_0	2012	9	10969.62858	734.97	0.004841798	0.895437963	0.891102434	654.9336	549.75	616.93	105.18	70.12	0	10969.62858	10511.26591	0.877325269	0.895437963	458.3626671	1.310801956		0	734.97	658.12	1	616.9324	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.068030791	0.150684932	0.224	n/a	n/a	n/a	10969.62858	1	"Prescott, AZ"
H0321_002_0	2012	7	280825.2227	793.5625	0.000539831	1.158700541	1.158075039	919.005	841.84	726.93	77.16	51.44	0	280825.2227	1421.171132	1.174492938	1.158700541	279404.0516	1.158620214		0	793.5625	919.5013	1	726.9304	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.077267133	0.147829073	0.224	n/a	n/a	n/a	120449.8619	0.428913973	n/a
H0332_001_0	2012	8	46630.59178	1068.1691	0.009996679	0.802814813	0.794789331	848.9694	641.29	806.87	207.68	152.3	0	46630.59178	46544.69061	0.802814813	0.802814813	85.90117121	0.802814813		0	1068.1691	857.5419	1	806.8679	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	46630.59178	1	"Houston-Sugar Land-Baytown, TX"
H0332_002_0	2012	9	152355.0423	1068.1691	0.005227878	0.85339306	0.848931626	906.8025	677.89	798.52	228.91	167.87	0	152355.0423	143939.2962	0.85339306	0.85339306	8415.746056	0.85339306		0	1068.1691	911.5681	1	798.5213	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	152355.0423	1	"Houston-Sugar Land-Baytown, TX"
H0332_003_0	2012	6	20893.02251	1068.1691	0.01084	0.824442223	0.81550527	871.0975	719.54	882.32	151.56	111.14	0	20893.02251	20836.57881	0.824442223	0.824442223	56.4436989	0.824442223		0	1068.1691	880.6437	1	882.3242	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	20893.02251	1	"Houston-Sugar Land-Baytown, TX"
H0332_004_0	2012	10	16621.02345	1068.1691	0.012953374	0.870057782	0.858787598	917.3303	748.07	871.08	169.26	124.12	0	16621.02345	16315.94591	0.870057782	0.870057782	305.0775382	0.870057782		0	1068.1691	929.3688	1	871.0769	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	16621.02345	1	"Houston-Sugar Land-Baytown, TX"
H0332_801_0	2012	4	108	1068.1691	0.003980906	0.971367484	0.967500561	1033.4542	926.26	957.37	107.19	78.61	0	108	104.4012507	0.971367484	0.971367484	3.598749291	0.971367484		0	1068.1691	1037.5847	1	957.3741	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	108	1	"Houston-Sugar Land-Baytown, TX"
H0332_803_0	2012	4	12747.62993	1068.1691	0	0.924386197	0.924386197	987.4007	893.84	966.96	93.56	68.61	0	12747.62993	12747.62993	0.924386197	0.924386197	0	0		0	1068.1691	987.4007	1	966.9552	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	12747.62993	1	"Houston-Sugar Land-Baytown, TX"
H0332_804_0	2012	4	108	1068.1691	0.003980906	0.971367484	0.967500561	1033.4542	934.48	965.87	98.97	72.58	0	108	104.4012507	0.971367484	0.971367484	3.598749291	0.971367484		0	1068.1691	1037.5847	1	965.8702	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	108	1	"Houston-Sugar Land-Baytown, TX"
H0332_805_0	2012	4	109.7866435	1068.1691	0	0.64866327	0.64866327	692.882	650.98	1003.57	41.9	30.73	0	109.7866435	109.7866435	0.64866327	0.64866327	0	0		0	1068.1691	692.882	1	1003.5715	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	109.7866435	1	"Houston-Sugar Land-Baytown, TX"
H0332_806_0	2012	4	108	1068.1691	0.003980906	0.971367484	0.967500561	1033.4542	926.26	957.37	107.19	78.61	0	108	104.4012507	0.971367484	0.971367484	3.598749291	0.971367484		0	1068.1691	1037.5847	1	957.3741	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	108	1	"Houston-Sugar Land-Baytown, TX"
H0332_807_0	2012	4	24121.19666	1068.1691	0.00341924	0.811371647	0.808597373	863.7187	805.47	996.13	58.25	42.72	0	24121.19666	23965.9462	0.811371647	0.811371647	155.2504612	0.811371647		0	1068.1691	866.6821	1	996.1323	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	24121.19666	1	"Houston-Sugar Land-Baytown, TX"
H0332_808_0	2012	4	108	1068.1691	0.003980906	0.971367484	0.967500561	1033.4542	934.5	965.89	98.95	72.56	0	108	104.4012507	0.971367484	0.971367484	3.598749291	0.971367484		0	1068.1691	1037.5847	1	965.8909	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	108	1	"Houston-Sugar Land-Baytown, TX"
H0332_809_0	2012	4	4531.706764	1068.1691	0.008287044	0.745043526	0.738869318	789.2373	726.51	983.27	62.73	46	0	4531.706764	4531.706764	0.745043526	0.745043526	0	0		0	1068.1691	795.8324	1	983.2727	0.74	0.26	1	4.5		0.733333333	0.52532		N/A		0.47468	0.070666323	0.184681804	0.224	n/a	n/a	n/a	4531.706764	1	"Houston-Sugar Land-Baytown, TX"
H0351_014_0	2012	5	207257.2947	809.6251	0.002972183	0.998553974	0.995586089	806.0515	717.61	720.79	88.44	58.96	0	207257.2947	202348.5521	0.998553974	0.998553974	4908.742612	0.998553974		0	809.6251	808.4544	1	720.7915	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.081770285	0.14409095	0.224	n/a	n/a	n/a	143626.3668	0.692985822	"Phoenix-Mesa-Glendale, AZ"
H0351_029_0	2012	6	40913.16769	807.5183	0.001472833	1.322574568	1.320626636	1066.4302	971.77	735.84	94.66	63.11	0	40913.16769	19973.77463	1.398756357	1.322574568	20939.39306	1.249905896		0	807.5183	1068.0032	1	735.8401	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.081168663	0.145447021	0.224	n/a	n/a	n/a	25956.11501	0.634419589	"Phoenix-Mesa-Glendale, AZ"
H0351_030_0	2012	3	10423.004	808.4439	0.008215607	0.809587756	0.802936501	649.1291	569.45	709.21	79.68	53.12	0	10423.004	10408.63537	0.809587756	0.809587756	14.36862972	0.809587756		0	808.4439	654.5063	1	709.2093	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.081075565	0.145806647	0.224	n/a	n/a	n/a	6476.466935	0.621362799	"Phoenix-Mesa-Glendale, AZ"
H0351_035_0	2012	5	108379.0351	805.8332	0.003145868	0.911834091	0.908965581	732.4746	631.96	695.25	100.51	67.01	0	108379.0351	107429.7331	0.911834091	0.911834091	949.3020116	0.911834091		0	805.8332	734.7862	1	695.2518	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.078849538	0.169158907	0.224	n/a	n/a	n/a	90900.55254	0.838728196	"Tucson, AZ"
H0351_036_0	2012	5	95743.70218	811.77	0.005991797	0.944162678	0.938505447	761.8505	665.39	708.99	96.46	64.31	0	95743.70218	94568.20253	0.944162678	0.944162678	1175.499646	0.944162678		0	811.77	766.4429	1	708.989	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083124721	0.13529546	0.224	n/a	n/a	n/a	95743.70218	1	"Phoenix-Mesa-Glendale, AZ"
H0351_038_0	2012	5	73008.4061	813.6215	0.003	1.646722134	1.641781968	1335.7892	1081.1	658.49	254.69	169.79	0	73008.4061	73008.4061	1.646722134	1.646722134	7.30E-08	1.646800877		0	813.6215	1339.8086	1	658.4918	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.082375332	0.147441092	0.224	n/a	n/a	n/a	45568.70071	0.624156904	"Phoenix-Mesa-Glendale, AZ"
H0351_801_0	2012	2	9087.105765	810.9558	0.001454428	1.01237084	1.01089842	819.7939	751.74	743.64	68.05	45.37	0	9087.105765	9061.316121	1.01237084	1.01237084	25.78964375	1.01237084		0	810.9558	820.988	1	743.6355	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.082351695	0.142452695	0.224	n/a	n/a	n/a	6900.574226	0.759380864	"Phoenix-Mesa-Glendale, AZ"
