,state_code,prov_nbr,name,address,city,state,zip
5429,40,2515,FMC RIO PIEDRAS DIALYSIS CENTER ,1535 PONCE DE LEON AVESECTOR EL CINCO ,RIO PIEDRAS ,PR,00926
5430,40,2517,FMC WEST PONCE DIALICENTRO,URB PUNTO ORO 500 AVENUE PUNTO ORO,PONCE ,PR,00728
5431,40,2518,FMC VEGA BAJA RENAL DC,3992 ROAD 2 ,VEGA BAJA ,PR,00693
5432,40,2519,ATLANTIS RENAL CENTRE OF AGUADILLA,PO BOX 4167 ,AGUADILLA ,PR,00605
5433,40,2521,ATLANTIS RENAL CENTRE OF FAJARDO,410 AVE GENERAL VALERO STE 101TORRE SAN PABLO DEL ESTE,FAJARDO ,PR,00738
5434,40,2525,FMC MAYAGUEZ NO ,PO BOX 3516 ,MAYAGUEZ,PR,00682
5435,40,2527,ATLANTIS RENAL CENTRE OF MAYAGUEZ ,PO BOX 8123 ,MAYAGUEZ,PR,00681
5436,40,2528,FMC PONCE CENTRO,7309 CALLE RAMON POWER,PONCE ,PR,00717
5437,40,2529,FMC ARECIBO NORTE DIALYSIS CENTER ,129 AVE. SAN LUIS SUITE 108 HOSPITAL PAVIA ARECIBO,ARECIBO ,PR,00614
5438,40,2530,FMC LOS PASEOS DIALYSIS CENTER,P.O. BOX 364663 ,SAN JUAN,PR,00936
5439,40,2531,FMC YAUCO DIALYSIS CENTER ,EDIF. TORRE NAVEL SUITE 102 C 25 CALLE PROLONGACION COMERCIO,YAUCO ,PR,00698
5440,40,2533,ATLANTIS RENAL CENTRE OF MANATI ,THE RENAL CENTER OF MANATI; HOSPITAL DR. CENTER PO BOX 30532,MANATI,PR,00674
5441,40,2534,ATLANTIS RENAL CENTRE OF GUAYNABO ,#35 CALLE JUAN C BORBON STE. 67- 294,GUAYNABO,PR,00969
5442,40,2535,ATLANTIS RENAL CENTRE OF LARES,P.O. BOX 605,LARES ,PR,00669
5443,40,2536,ATLANTIS RENAL CENTRE OF SAN SEBASTIAN,P O BOX452,SAN SEBASTIAN ,PR,00685
5444,40,2537,ATLANTIS RENAL CENTRE OF ISABELA,PO BOX 1338 ,ISABELA ,PR,00662
5445,40,2538,ATLANTIS RENAL CENTRE OF CAGUAS ,PO BOX 9329 ,CAGUAS,PR,00726
5446,40,2539,ATLANTIS RENAL CENTRE OF TOA BAJA ,P.O. BOX 51916,TOA BAJA,PR,00950
5447,40,2540,FMC CANOVANAS ,P.O. BOX 1604 ,CANOVANAS ,PR,00729
5448,40,2541,ATLANTIS RENAL CENTRE OF CAROLINA ,PO BOX 9908 ,CAROLINA,PR,00988
5449,40,2543,FMC SANTA JUANITA ,URB SANTA JUANITA 2 SANTA JUANITA SHOPP CTR ,BAYAMON ,PR,00956
5450,40,2544,FMC VIEQUES MOBILE,1535 PONCE DE LEON AVESECTOR EL CINCO ,VIEQUES ,PR,00926
5451,40,2546,FKC NARANJITO ,P.O. BOX 363891 ,NARANJITO ,PR,00936
5452,40,2547,ATLANTIS RENAL CENTRE OF JUNCOS ,PO BOX 1730 ,JUNCOS,PR,00777
5453,40,2548,ATLANTIS RENAL CENTRE OF DORADO ,PO BOX 110,DORADO,PR,00646
5454,40,2549,FRESENIUS MEDICAL CARE CAYEY,P.O. BOX 371057 ,CAYEY ,PR,00737
5455,40,2550,FMC VEGA ALTA ,1 CALLE JACINTO SEIJO ,VEGA ALTA ,PR,00692
5456,40,2551,FRESENIUS RIO GRANDE,PO BOX 555,PALMER,PR,00745
5457,40,2552,ATLANTIS RENAL CENTRE OF SAN GERMAN ,PO BOX 2354 ,SAN GERMAN,PR,00683
5458,40,2553,FMC LAS PIEDRAS ,200 PLAZA LAS PIEDRAS SHOPPING CENTER ROAD 183,LAS PIEDRAS ,PR,00771
5459,40,2554,FMC OF JUANA DIAZ ,531 CARRETERA 584 ,JUANA DIAZ,PR,00795
5460,40,2555,THE RENAL CENTER OF GUAYNABO II ,PO BOX 2389 ,GUAYNABO,PR,00970
5461,40,2556,ATLANTIS GUAYAMA,PO BOX 135,GUAYAMA ,PR,00785
5462,40,2557,FMC AIBONITO,CALLE JOSE C. VAZQUEZ #123,AIBONITO,PR,00705
5463,40,2558,FKC CIUDAD CRIOLLA,ROAD 172 3RD FL URB TURABO GARDENS,CAGUAS,PR,00726
5464,41,2501,FRESENIUS MEDICAL CARE OF WARWICK ,2814 POST ROAD,WARWICK ,RI,02886
5465,41,2502,DIALYSIS CENTER OF WESTERLY ,ONE RHODY DRIVE ,WESTERLY,RI,02891
5466,41,2503,DIALYSIS CENTER OF WOONSOCKET ,2100 DIAMOND HILL ROAD,WOONSOCKET,RI,02895
5467,41,2504,DIALYSIS CENTER OF WEST WARWICK ,1775 BALD HILL ROAD ,WARWICK ,RI,02886
5468,41,2505,NNA OF PROVIDENCE ,125 CORLISS STREET,PROVIDENCE,RI,02904
5469,41,2506,DAVITA NORTH PROVIDENCE RENAL CENTER,1635 MINERAL SPRING AVENUE,NORTH PROVIDENCE,RI,02904
5470,41,2507,WAKEFIELD DIALYSIS CENTER ,10 HIGH ST SUITE C,WAKEFIELD ,RI,02879
5471,41,2508,DIALYSIS CENTER OF TIVERTON ,22 HURST LANE ,TIVERTON,RI,02878
5472,41,2509,DIALYSIS CENTER OF PAWTUCKET,201 ARMISTICE BOULEVARD ,PAWTUCKET ,RI,02860
5473,41,2510,DIALYSIS CENTER OF PROVIDENCE ,9 PLENTY STREET ,PROVIDENCE,RI,02907
5474,41,2511,NNA - PAWTUCKET ,79 DIVISION STREET,PAWTUCKET ,RI,02860
5475,41,2512,DIALYSIS CENTER OF EAST PROVIDENCE,318 WATERMAN AVENUE ,EAST PROVIDENCE ,RI,02914
5476,41,2514,DIALYSIS CENTER OF JOHNSTON ,1526 ATWOOD AVENUE,JOHNSTON,RI,02919
5477,41,2515,BIO-MEDICAL APPLICATIONS OF RHODE ISLAND,\x1a622 GEORGE WASHINGTON HIGHWAY,LINCOLN ,RI,02865
5478,41,3500,THE DIALYSIS CENTER OF RHODE ISLAND HOSPITAL,117 CHAPMAN STREETSUITE 110 ,PROVIDENCE,RI,02905
5479,41,3501,DIALYSIS CENTER OF RHODE ISLAND HOSPITAL,950 WARREN AVENUE SUITE 101 ,EAST PROVIDENCE ,RI,02914
5480,41,9800,RHODE ISLAND HOSPITAL - TRANSPLANT,TRANSPLANT SERVICES 593 EDDY STREET ,PROVIDENCE,RI,02903
5481,42,0004,MEDICAL UNIVERSITY OF SOUTH CAROLINA TRANSPLANT ,PO BOX 250586 ,CHARLESTON,SC,29425
5482,42,2503,DSI GREENVILLE RENAL CENTER ,1004 GROVE ROAD ,GREENVILLE,SC,29605
5483,42,2504,FRESENIUS MEDICAL CARE COLUMBIA ,2125 ADAMS GROVE RD ,COLUMBIA,SC,29203
5484,42,2505,FLORENCE DIALYSIS CENTER,435 NORTH CASHUA DR ,FLORENCE,SC,29501
5485,42,2506,FMC ANDERSON DIALYSIS CLINIC,416 E CALHOUN STREET STE A,ANDERSON,SC,29621
5486,42,2508,DAVITA NORTH ORANGEBURG DIALYSIS,124 FIRE TOWER ROAD ,ORANGEBURG,SC,29118
5487,42,2509,FRESENIUS MEDICAL CARE CAMDEN ,7 HAILE LANE,CAMDEN,SC,29020
5488,42,2510,FRESENIUS MEDICAL CARE SUMTER ,615 WEST WESMARK BLVD ,SUMTER,SC,29150
5489,42,2511,DCI SPARTANBURG ,203 FREEMONT AVENUE ,SPARTANBURG ,SC,29303
5490,42,2512,DAVITA AIKEN DIALYSIS ,775 MEDICAL PARK DRIVE,AIKEN ,SC,29801
5491,42,2513,DCI WEST ASHLEY ,46 B MARKFIELD ROAD ,CHARLESTON,SC,29407
5492,42,2514,BMA OF BEAUFORT INC LOW COUNTRY DIALYSIS,TWO PROFESSIONAL DRIVE10 JOHNNY MORRALL CIRCLE,PORT ROYAL,SC,29935
5493,42,2515,DAVITA GREENWOOD DIALYSIS ,109 OVERLAND DRIVE,GREENWOOD ,SC,29646
5494,42,2516,RAI CARE CENTERS N CHARLESTON ,2450 ELMS CENTER ROAD ,NORTH CHARLESTON,SC,29406
5495,42,2517,FRESENIUS MEDICAL CARE LEXINGTON,131 WHISPERING WINDS DR ,LEXINGTON ,SC,29072
5496,42,2518,BMA OF CHESTER INC,501 HEALTHWAY DRIVE ,CHESTER ,SC,29706
5497,42,2519,FMC OF GEORGETOWN INC ,1120 N FRASER STREET,GEORGETOWN,SC,29440
5498,42,2520,FRESENIUS MEDICAL CARE BENNETTSVILLE,1104 FRANK W EVANS WAY,BENNETTSVILLE ,SC,29512
5499,42,2521,FMC KINGSTREE DIALYSIS,215 N BROOKS STREET ,KINGSTREE ,SC,29556
5500,42,2522,DCI EAST SPARTANBURG,155 DILLON DRIVE,SPARTANBURG ,SC,29307
5501,42,2527,DCI EAST COOPER ,1088 JOHNNIE DODDS BLVD ,MT PLEASANT ,SC,29464
5502,42,2528,DAVITA WALTERBORO DIALYSIS,302 RUBY STREET ,WALTERBORO,SC,29488
5503,42,2529,CENTRAL COLUMBIA KIDNEY CENTER,3511 MEDICAL DRIVE,COLUMBIA,SC,29203
5504,42,2530,DARLINGTON DIALYSIS CENTER INC,1018 SOUTH GOVERNOR WILLIAMS HIGHWAY,DARLINGTON,SC,29532
5505,42,2531,FMC OF NEWBERRY ,2850 KINARD ST,NEWBERRY,SC,29108
5506,42,2532,FRESENIUS MEDICAL CARE DILLON ,1304 HIGHWAY 301 SOUTH,DILLON,SC,29536
5507,42,2533,FRESENIUS MEDICAL CARE MONCKS CORNER,112 MCCORMICK CIRCLE,MONCKS CORNER ,SC,29461
5508,42,2534,DAVITA CENTRAL BAMBERG DIALYSIS ,67 SUNSET DRIVE ,BAMBERG ,SC,29003
5509,42,2535,LORIS DIALYSIS CENTER ,3827 BELL STREET,LORIS ,SC,29569
5510,42,2536,"SENECA DIALYSIS CENTER, LLC ",685 SOUTH OAK ST,SENECA,SC,29678
5511,42,2537,FRESENIUS MEDICAL CARE MANNING,3701 SUMTER HWY ,MANNING ,SC,29102
5512,42,2538,FMC OF FORT MILL,535 RIVER CROSSING DRIVE,FORT MILL ,SC,29715
5513,42,2539,DAVITA GREER KIDNEY CENTER,14152 EAST WADE HAMPTON BLVD,GREER ,SC,29651
5514,42,2540,DAVITA UPSTATE DIALYSIS CENTER,308 MILLS AVE ,GREENVILLE,SC,29605
5515,42,2541,DSI EASLEY RENAL CENTER ,125 WHITMIRE ROAD ,EASLEY,SC,29640
5516,42,2542,CONWAY DIALYSIS CENTER,838 FARRAR DRIVE,CONWAY,SC,29526
5517,42,2543,FRESENIUS MEDICAL CARE SOUTH COLUMBIA ,2139 ADAMS GROVE ROAD ,COLUMBIA,SC,29203
5518,42,2545,FMC MARION,109 MERRITT CT,MARION,SC,29571
5519,42,2546,FRESENIUS MEDICAL CARE MIDTOWN,150 PARK CENTRAL DRIVE,COLUMBIA,SC,29203
5520,42,2547,DAVITA SANTEE DIALYSIS,228 BRADFORD BLVD ,SANTEE,SC,29142
5521,42,2548,FMC HILTON HEAD DIALYSIS CENTER ,25 HOSPITAL CENTER BLVD MEDICAL PAVILIONSUITE 108 ,HILTON HEAD ISLAND,SC,29926
5522,42,2549,DAVITA LANCASTER SC DIALYSIS,1100 WEST MEETING STREETSUITE 100 ,LANCASTER ,SC,29720
5523,42,2550,FRESENIUS MEDICAL CARE WEST COLUMBIA,105 SUM-MOR DRIVE ,WEST COLUMBIA ,SC,29169
5524,42,2552,DCI UNION ,921 THOMPSON BLVD ,UNION ,SC,29379
5525,42,2553,DCI GAFFNEY ,405 TIFFANY PARK,GAFFNEY ,SC,29341
5526,42,2556,RAI CARE CENTERS SUMMERVILLE,109 BURTON AVENUE SUITE A ,SUMMERVILLE ,SC,29485
5527,42,2557,DAVITA ALLENDALE COUNTY DIALYSIS,1241 BOUNDARY STREET,FAIRFAX ,SC,29827
5528,42,2560,DCI WEST SPARTANBURG,105 TRADD STREET,SPARTANBURG ,SC,29301
5529,42,2563,DCI MAGNOLIA COURT,1427 KING STREET,CHARLESTON,SC,29403
5530,42,2564,FRESENIUS MEDICAL CARE LOWER RICHLAND ,1840 PINEVIEW DRIVE ,COLUMBIA,SC,29209
5531,42,2565,DAVITA SOUTH ORANGEBURG DIALYSIS,1080 SUMMERS AVENUE ,ORANGEBURG,SC,29115
5532,42,2566,FRESENIUS MEDICAL CARE OF LEE COUNTY,289 FAIRVIEW AVE,BISHOPVILLE ,SC,29010
5533,42,2567,DAVITA DOWNTOWN GREENVILLE DIALYSIS ,297 PETE HOLLIS BLVD. ,GREENVILLE,SC,29601
5534,42,2568,DCI JAMES ISLAND,959 FOLLY ROAD,CHARLESTON,SC,29412
5535,42,2569,FMC DIALYSIS SERVICES NORTH MYRTLE BEACH,1307 13TH AVENUE NORTH,NORTH MYRTLE BEACH,SC,29582
5536,42,2570,FMC DIALYSIS SERVICES THE MARSHLANDS,28 RICE POND ROAD ,RIDGELAND ,SC,29936
5537,42,2571,FMC DIALYSIS SERVICES MURRELLS INLET,5011 HIGHWAY 17 BYPASS,MURRELLS INLET,SC,29576
5538,42,2572,FMC MEADOWLAKE DIALYSIS ,7631 WILSON BLVD,COLUMBIA,SC,29203
5539,42,2573,FMC DIALYSIS SERVICES LAKE MARION ,20 BUFF BLVD,SUMMERTON ,SC,29148
5540,42,2574,FREEDOM DIALYSIS CENTER ,1520 FREEDOM BOULEVARD,FLORENCE,SC,29505
5541,42,2575,RAI CARE CENTERS CHARLESTON ,2080 CHARLIE HALL BLVD,CHARLESTON,SC,29414
5542,42,2576,PEE DEE DIALYSIS CENTER ,331 ELIZABETH ANNE COURT,LAKE CITY ,SC,29560
5543,42,2577,DIALYSIS CLINIC INC LANDRUM ,110 ASBURY DRIVE,LANDRUM ,SC,29356
5544,42,2578,DAVITA PALMETTO DIALYSIS,317 PROFESSIONAL PARK ROAD,CLINTON ,SC,29325
5545,42,2579,DSI PLEASANTBURG DIALYSIS ,110 CHALMERS DR STE C ,GREENVILLE,SC,29605
5546,42,2580,FMC DIALYSIS SERVICES ANDREWS ,102 S COUNTY LINE ROAD,ANDREWS ,SC,29510
5547,42,2581,FRESENIUS MEDICAL CARE FAIRFIELD COUNTY ,1126 HWY 321 BUSINESS SOUTH STE A ,WINNSBORO ,SC,29180
5548,42,2582,FRESENIUS MEDICAL CARE IRMO ,1012 LYKES LANE ,IRMO,SC,29063
5549,42,2584,DSI POWDERHORN DIALYSIS ,16 POWDERHORN ROAD,SIMPSONVILLE,SC,29681
5550,42,2585,DAVITA NORTH CHARLESTON DIALYSIS,5900 RIVERS AVE STE E ,CHARLESTON,SC,29406
5551,42,2586,FMC DIALYSIS SERVICES OF HARTSVILLE ,1308 SOUTH FOURTH STREET,HARTSVILLE,SC,29550
5552,42,2587,COLUMBIA NORTHEAST KIDNEY CENTER,7499 PARKLAND ROADSUITE 136 ,COLUMBIA,SC,29203
5553,42,2589,FMC DIALYSIS SERVICES OF YORK COUNTY,1560 HEALTH CARE DRIVE,ROCK HILL ,SC,29732
5554,42,2590,DCI PORT ROYAL,8 PRESNELL CIRCLE ,BEAUFORT,SC,29902
5555,42,2591,ORANGEBURG DIALYSIS ,1184 ORANGEBURG MALL CIRCLE ,ORANGEBURG,SC,29115
5556,42,2592,PAGELAND DIALYSIS ,505 A SOUTH PEARL STREET,PAGELAND,SC,29728
5557,42,2593,NRA HOLLY HILL DIALYSIS CENTER,PO BOX 310,HOLLY HILL,SC,29059
5558,42,2594,BAMBERG DIALYSIS,2046 MAIN HIGHWAY ,BAMBERG ,SC,29003
5559,42,2596,DAVITA GOOSE CREEK DIALYSIS ,109 GREENLAND DRIVE ,GOOSE CREEK ,SC,29445
5560,42,2597,DAVITA PENDLETON DIALYSIS ,7703 HIGHWAY 76 ,PENDLETON ,SC,29670
5561,42,2598,DAVITA FABER PLACE DIALYSIS ,3801 FABER PLACE DRIVE,CHARLESTON,SC,29405
5562,42,2599,FRESENIUS MEDICAL SERVICES OF PENDLETON ,908 S MECHANIC STREET ,PENDLETON ,SC,29670
5563,42,2600,FMC SERVICES OF BELTON HONEA PATH ,200 CHURCH STREET ,HONEA PATH,SC,29654
5564,42,2601,MT PLEASANT DIALYSIS CENTER ,1028 E-WALL STREETBUILDING A3 ,MOUNT PLEASANT,SC,29464
5565,42,2602,"US RENAL CARE,INC ",306 MAIN STREET ,EDGEFIELD ,SC,29824
5566,42,2603,FRESENIUS MEDICAL CARE OF BATESBURG LEESVILLE ,303 VILLAGE SQUARE DRIVE,LEESVILLE ,SC,29070
5567,42,2604,"USRC SOUTH AIKEN, LLC ",169 CREPE MYRTLE DR ,AIKEN ,SC,29803
5568,42,2605,FRESENIUS MEDICAL CARE OF LUGOFF ELGIN,909 CAROLINA DRIVE,LUGOFF,SC,29078
5569,42,2606,HOLLYWOOD RAVENEL DIALYSIS CLINC,PO BOX 487,RAVENEL ,SC,29470
5570,42,2607,"NORTH AUGUSTA DIALYSIS CENTER, LLC",10263 ATOMIC ROAD ,NORTH AUGUSTA ,SC,29841
5571,42,2608,CAROLINA DIALYSIS LLC ,115 INTERSTATE PARK ,SPARTANBURG ,SC,29303
5572,42,2609,DAVITA FORT MILL DIALYSIS ,1975 CAROLINA PLACE DR,FORT MILL ,SC,29708
5573,42,2610,DAVITA MYRTLE BEACH DIALYSIS,3919 MAYFAIR STREET ,MYRTLE BEACH,SC,29577
5574,42,2611,DAVITA GREER SOUTH DIALYSIS ,3254 BRUSHY CREEK ROAD,GREER ,SC,29650
5575,42,2612,DCI GOOSE CREEK INC ,98 HAMLET CIRCLE,GOOSE CREEK ,SC,29445
5576,42,2613,FRESENIUS OF YORK ,1440 E ALEXANDER LOVE HWY ,YORK,SC,29745
5577,42,2614,FRESENIUS MEDICAL CARE CHERAW ,104 GRACE LANE,CHERAW,SC,29520
5578,42,2615,"US RENAL CARE,INC ",10708 MARLBORO AVE,BARNWELL,SC,29812
5579,42,2616,DAVITA FOUNTAIN INN DIALYSIS,289 CHAPMAN RD,FOUNTAIN INN,SC,29644
5580,42,2617,FRESENIUS MEDICAL CARE CHURCH STREET,406 SOUTH CHURCH STREET ,FLORENCE,SC,29501
5581,42,2618,FRESENIUS MEDICAL CARE JOHNSONVILLE ,200 STUCKEY ST,JOHNSONVILLE,SC,29555
5582,42,2619,FRESENIUS MEDICAL CARE WEST CONWAY,1702 MILLPOND ROAD,CONWAY,SC,29527
5583,42,2620,DAVITA JEDBURG DIALYSIS ,2897 W 5TH NORTH ST ,SUMMERVILLE ,SC,29483
5584,42,2621,FRESENIUS MEDICAL CARE FORT LAWN,5707 WILLOWBROOK ST ,FORT LAWN ,SC,29714
5585,42,2622,DAVITA LONGS DIALYSIS ,90 CLOVERLEAF DR SUITE 306,LONGS ,SC,29568
5586,42,2623,FRESENIUS MEDICAL CARE MYRTLE BEACH ,4592 OLEANDER DR,MYRTLE BEACH,SC,29577
5587,42,2624,DIALYSIS CLINIC INC-SALUDA,301 W BUTLER AVENUE ,SALUDA,SC,29138
5588,42,2625,FMC WINYAH,2623 SOUTH FRASER STREET,GEORGETOWN,SC,29440
5589,42,2626,DAVITA RIDGELAND DIALYSIS ,112 WEATHERSBEE ST. ,RIDGELAND ,SC,29936
5590,42,2627,FRESENIUS MEDICAL CARE COLUMBIA HOME,121 PARK CENTRAL DR ,COLUMBIA,SC,29203
5591,42,2628,DAVITA ABBEVILLE DIALYSIS ,904 W GREENWOOD ST,ABBEVILLE ,SC,29620
5592,42,2629,NORTH MAIN KIDNEY CENTER,3900 NORTH MAIN STREET SUITE A,COLUMBIA,SC,29203
5593,42,2630,FRESENIUS MEDICAL CARE CHARLESTON COUNTY,901 VON KOLNITZ RD,MOUNT PLEASANT,SC,29464
5594,42,2631,DSI HOME DIALYSIS PLEASANTBURG,"110 CHALMERS ROAD, SUITE D",GREENVILLE,SC,29605
5595,42,2632,"POINTE DIALYSIS, LLC",1964 ASHLEY RIVER ROADSUITE D-3 ,CHARLESTON,SC,29407
5596,42,2633,"COAST DIALYSIS, LLC ",1964 ASHLEY RIVER ROADSUITE D-2 ,CHARLESTON,SC,29407
5597,42,2634,"SPARTANBURG DIALYSIS, LLC ",128 DILLON DR ,SPARTANBURG ,SC,29307
5598,42,2635,KEOWEE DIALYSIS CENTER LLC,537 HWY 123 ,SENECA,SC,29678
5599,42,2636,DCI ARCHDALE,5300 ARCHDALE BLVD,CHARLESTON,SC,29418
5600,42,2637,"GREENVILLE DIALYSIS CLINIC, LLC ",220-A HOWE STREET ,GREENVILLE,SC,29601
5601,42,2638,GREER SOUTH HOME TRAINING ,3254 BRUSHY CREEK ROADSUITE A ,GREER ,SC,29650
5602,42,2639,"DIALYSIS NEWCO, INC.",208 HOLLY SPRINGS ROAD,LYMAN ,SC,29365
5603,42,2640,"CURLEW DIALYSIS, LLC",3595 HIGHWAY 15-401 ,MCCOLL,SC,29570
5604,42,2641,"TOTAL RENAL CARE, INC.",5224 HIGHWAY 321,GASTON,SC,29053
5605,42,2642,TOTAL RENAL CARE INC,1015 S 4TH STREET ,HARTSVILLE,SC,29550
5606,42,2644,"DSI GREENVILLE, LLC ",121 COMMERCE BLVD ,EASLEY,SC,29642
5607,42,2645,DAVITA PAMPLICO DIALYSIS,1520 FLAG DRIVE ,FLORENCE,SC,29505
5608,42,2646,"USRC NORTH AIKEN, LLC ",208 UNIVERSITY PARKWAYSUITE 208 ,AIKEN ,SC,29801
5609,42,2647,DAVITA BLUFFTON DIALYSIS,101 OKATIE CENTER BLVD S,BLUFFTON,SC,29909
5610,42,2648,DAVITA CYPRESS GARDENS HT AT HOME ,526 BROAD STREET,SUMTER,SC,29150
5611,42,2649,DAVITA MARKET COMMONS DIALYSIS CENTER ,1350 FARROW PARKWAY SUITE 100 ,MYRTLE BEACH,SC,29577
5612,42,2650,"FRESENIUS MEDICAL CARE CNA KIDNEY CENTERS, LLC",653 W. WESMARK BOULEVARD,SUMTER,SC,29150
5613,42,2651,"FRESENIUS MEDICAL CARE CNA KIDNEY CENTERS, LLC",140 HIGHLAND CENTER DRIVE ,COLUMBIA,SC,29203
5614,42,2652,"BIO-MEDICAL APPLICATIONS OF SOUTH CAROLINA, INC.",1051 S. 4TH STREET,HARTSVILLE,SC,29550
5615,42,2653,FRESENIUS MEDICAL CARE NORTH ANDERSON ,2021 CARDINAL CIR ,ANDERSON,SC,29621
5616,42,2654,DENTSVILLE KIDNEY CENTER,201 COLUMBIA MALL BLVDSUITE 141 ,COLUMBIA,SC,29223
5617,42,2655,FRESENIUS MEDICAL CARE SWAN LAKE DIALYSIS CENTER,520 PHYSICIANS LANE ,SUMTER,SC,29150
5618,42,2656,DAVITA WOFFORD AT HOME,8024 WHITE AVE,SPARTANBURG ,SC,29303
5619,42,2657,FRESENIUS MEDICAL CARE WALTERBORO ,904 N. JEFFERIES BOULEVARD,WALTERBORO,SC,29488
5620,42,2658,FRESENIUS MEDICAL CARE LOW COUNTRY HOME DIALYSIS,1980 N MAIN ST,SUMMERVILLE ,SC,29483
5621,42,2659,FRESENIUS MEDICAL CARE AIKEN,690 MEDICAL PARK DR SUITE 150 ,AIKEN ,SC,29801
5622,42,2660,DSI TRAVELERS REST DIALYSIS ,36 S MAIN ST,TRAVELERS REST,SC,29690
5623,42,2661,DAVITA CYPRESS GARDENS DIALYSIS ,418 BROAD STREET,SUMTER,SC,29150
5624,42,2662,CLINTON DIALYSIS CLINIC ,103 AB JACKS RD ,CLINTON ,SC,29325
5625,42,2663,"NKC CHARLESTON, LLC ",2270 ASHLEY CROSSINGSUITE 130A,CHARLESTON,SC,29414
5626,42,2664,"DIALYSIS CLINIC, INC. ",251 S. PEARSON ST ,WOODRUFF,SC,29388
5627,42,2665,DAVITA FLOWER TOWN HOME TRAINING,2143 NORTH MAIN STREET,SUMMERVILLE ,SC,29486
5628,42,2666,FRESENIUS KIDNEY CARE FLORENCE MEDICAL MILE ,181 E. EVANS STREET SUITE 8 ,FLORENCE,SC,29506
5629,42,2667,DAVITA MARION TOWNE DIALYSIS,2529 EAST HIGHWAY 76,MARION,SC,29571
5630,42,2668,BLACK CREEK DIALYSIS CENTER ,1001 SOUTH 4TH STREET ,HARTSVILLE,SC,29550
5631,42,2669,DAVITA NORTHRIDGE DIALYSIS,139 MARKET PLACE DR ,NORTH AUGUSTA ,SC,29860
5632,42,2670,"LEXINGTON KIDNEY CENTER, LLC",2831 AUGUSTA RD ,WEST COLUMBIA ,SC,29170
5633,42,2671,"FRESENIUS MEDICAL CARE CNA KIDNEY CENTERS, LLC",1000 RAMBLIN ROAD ,WEST COLUMBIA ,SC,29172
5634,42,2672,BIO-MEDICAL APPLICATIONS OF SOUTH CAROLINA INC. ,125 KINARD ST ,ORANGEBURG,SC,29118
5635,42,2673,USRC MAULDIN LLC,1328 HIGHWAY 14 ,SIMPSONVILLE,SC,29681
5636,42,2674,TOTAL RENAL CARE INC,231 KELLEY STREET ,LAKE CITY ,SC,29560
5637,42,2675,DAVITA SALLY HILL DIALYSIS,1471 N. CASHUA DRIVE,FLORENCE,SC,29501
5638,42,2676,"BIO-MEDICAL APPLICATIONS OF SOUTH CAROLINA, INC.",1465 PAMPLICO HIGHWAY ,FLORENCE,SC,29505
5639,42,2677,"FRESENIUS MEDICAL CARE CNA KIDNEY CENTERS, LLC",5301 HIGHWAY 321,GASTON,SC,29053
5640,42,2678,DAVITA CORONACA HOME DIALYSIS ,3337 HIGHWAY 72-221 E ,GREENWOOD ,SC,29649
5641,42,2679,"GENESSEE DIALYSIS, LLC",5552 PLATT SPRINGS ROAD ,LEXINGTON ,SC,29073
5642,43,2300,PRAIRIE LAKES HEALTHCARE SYSTEM ,401 - 9TH AVE NWPO BOX 1210 ,WATERTOWN ,SD,57201
5643,43,2301,HURON REGIONAL MEDICAL CTR,172 4TH ST SE ,HURON ,SD,57350
5644,43,2302,AVERA ST LUKES HOSPITAL ,305 S STATE ST,ABERDEEN,SD,57401
5645,43,2303,SANFORD HEALTH - DIALYSIS UNIT,1305 W 18TH ST,SIOUX FALLS ,SD,57117
5646,43,2305,AVERA ST MARYS HOSPITAL ,801 EAST SIOUX,PIERRE,SD,57501
5647,43,2306,AVERA SACRED HEART - YANKTON DIALYSIS ,501 SUMMIT ST ,YANKTON ,SD,57078
5648,43,2307,AVERA MEDICAL GROUP TRANSPLANT AND LIVER SURGERY,"1315 S CLIFF AVESTE 1000, DOCTOR PLAZA 3",SIOUX FALLS ,SD,57105
5649,43,2308,AVERA GREGORY HEALTHCARE CTR DIALYSIS ,400 PARK ST ,GREGORY ,SD,57533
5650,43,2310,REGIONAL DIALYSIS CENTER - RCRH ,353 FAIRMONT BLVD ,RAPID CITY,SD,57701
5651,43,2311,AVERA DIALYSIS - SIOUX FALLS,"1315 S CLIFF AVEPLAZA 3, SUITE 4000 ",SIOUX FALLS ,SD,57105
5652,43,2312,SANFORD MEDICAL CENTER,1321 W 22ND ST,SIOUX FALLS ,SD,57105
5653,43,2501,BLACK HILLS DIALYSIS - EAGLE BUTTE,201 SOUTH SYCAMORE STREET PO BOX 770,EAGLE BUTTE ,SD,57625
5654,43,2503,SIOUX FALLS DIALYSIS - DAVITA ,2326 W 69TH ST,SIOUX FALLS ,SD,57108
5655,43,2504,ROSEBUD DIALYSIS OF DAVITA,1 SOLDIER CREEK RDPO BOX 610,ROSEBUD ,SD,57570
5656,43,2505,MITCHELL CMTY DIALYSIS OF DAVITA,819 E SPRUCE ST STE 100 ,MITCHELL,SD,57301
5657,43,2507,VA MEDICAL CENTER - HOT SPRINGS ,500 N 5TH ST,HOT SPRINGS ,SD,57747
5658,43,2508,BLACK HILLS DIALYSIS - PINE RIDGE ,BOX 3013,PINE RIDGE,SD,57770
