"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US01019","Cherokee County, Alabama","10795","438","9.8","1.9","8.0","1.8","12.7","2.5","12.7","2.2","16.0","2.1","16.9","2.7","10.9","1.9","9.0","1.6","2.3","0.9","1.8","0.7","40041","2316","54671","3261","37.0","(X)","(X)","(X)","(X)","(X)","7566","355","4.9","1.6","4.3","1.4","9.6","2.5","13.4","2.9","17.6","2.6","20.8","3.5","13.4","2.5","11.5","2.0","3.2","1.3","1.3","0.7","50252","4531","62030","3344","(X)","(X)","39.2","(X)","(X)","(X)","6098","362","3.1","1.3","3.6","1.3","6.4","2.1","12.8","3.1","17.0","2.7","23.0","4.0","15.5","3.0","13.8","2.4","3.3","1.3","1.5","0.8","56694","4102","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3229","413","23.4","5.6","17.1","4.9","22.1","5.6","9.6","3.1","11.6","3.5","7.3","2.5","3.7","2.0","2.0","1.9","0.0","0.9","3.0","1.9","18675","2043","35030","7608","(X)","(X)","(X)","(X)","30.1","(X)"
"0500000US01021","Chilton County, Alabama","16768","388","9.9","1.9","7.7","1.9","11.0","1.7","13.2","2.2","14.0","2.0","18.9","2.1","10.9","1.5","9.8","1.6","3.2","1.0","1.4","0.7","43501","2877","59036","5006","38.4","(X)","(X)","(X)","(X)","(X)","11920","446","7.2","1.9","4.3","1.6","8.7","1.9","12.2","2.7","14.8","2.2","21.7","2.6","13.2","2.0","11.6","2.1","4.3","1.3","1.8","0.9","52791","3361","66207","4674","(X)","(X)","38.3","(X)","(X)","(X)","8652","470","2.3","1.2","2.8","1.1","5.0","1.7","9.1","2.5","15.6","2.8","26.1","3.2","16.4","2.4","14.7","2.6","5.3","1.8","2.5","1.3","63039","2191","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4848","439","18.9","4.3","16.2","4.5","16.8","3.4","15.7","4.2","13.3","3.6","9.5","3.0","3.5","1.5","5.3","2.5","0.6","0.7","0.4","0.6","24082","2587","39053","12364","(X)","(X)","(X)","(X)","37.3","(X)"
"0500000US01023","Choctaw County, Alabama","5463","200","12.9","2.5","10.0","2.6","18.2","3.1","12.9","2.9","11.0","2.4","15.8","2.6","8.1","1.7","6.7","1.9","2.7","1.3","1.8","1.0","32122","2797","48466","3469","28.9","(X)","(X)","(X)","(X)","(X)","3594","258","7.7","2.1","6.4","2.6","14.7","3.4","11.5","3.3","13.1","2.9","18.7","3.6","11.1","2.4","10.2","3.0","3.9","1.9","2.7","1.4","45669","4749","60628","4317","(X)","(X)","30.2","(X)","(X)","(X)","2432","253","2.9","1.7","2.5","1.9","9.2","3.2","11.2","3.7","15.6","3.4","23.6","4.4","13.0","3.3","13.4","3.7","4.9","2.6","3.8","2.1","59868","5794","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1869","227","23.8","6.0","16.8","5.1","25.7","5.1","15.4","5.0","6.8","3.1","8.6","3.1","2.4","1.5","0.5","0.6","0.0","1.6","0.0","1.6","17958","3093","23863","2490","(X)","(X)","(X)","(X)","26.3","(X)"
"0500000US01025","Clarke County, Alabama","9602","271","19.4","2.5","7.3","1.4","12.0","2.2","12.7","2.1","12.3","1.8","13.5","2.4","8.1","1.5","10.3","1.9","2.5","1.2","1.9","0.8","33827","2336","50851","3177","48.0","(X)","(X)","(X)","(X)","(X)","6038","311","9.9","2.3","4.2","1.3","10.2","2.1","11.7","2.2","13.6","2.4","17.6","3.1","11.9","2.3","14.0","2.7","3.9","1.8","3.0","1.2","50603","3654","66256","4277","(X)","(X)","50.4","(X)","(X)","(X)","4559","303","4.5","2.0","2.3","1.3","8.4","2.2","9.7","2.4","14.0","3.0","20.7","3.7","14.3","2.7","17.1","3.5","5.1","2.4","3.8","1.6","62720","4319","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3564","330","36.6","4.3","12.5","3.1","16.4","4.1","14.6","4.5","10.0","2.4","5.9","2.4","1.9","1.4","2.0","1.3","0.0","0.8","0.1","0.1","15500","2581","22544","2248","(X)","(X)","(X)","(X)","43.4","(X)"
"0500000US01027","Clay County, Alabama","5338","248","10.1","2.8","8.7","2.2","14.9","3.7","14.7","2.9","14.4","3.1","16.0","3.1","9.6","2.2","8.3","2.2","1.5","0.8","1.8","1.1","37287","6507","51364","4170","33.7","(X)","(X)","(X)","(X)","(X)","3742","285","4.9","2.5","5.6","2.4","12.2","4.8","15.2","3.5","15.2","3.8","19.3","4.1","12.5","3.0","11.0","3.0","1.9","1.1","2.2","1.4","47181","4155","60640","5219","(X)","(X)","36.9","(X)","(X)","(X)","2737","277","0.4","0.4","3.1","2.2","7.0","2.9","13.7","4.2","18.5","5.1","22.9","4.9","15.5","4.1","13.4","3.9","2.6","1.5","3.0","1.9","57484","5025","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1596","244","24.5","7.5","13.9","4.1","24.0","5.9","14.0","5.3","9.1","4.3","8.2","3.9","2.8","2.1","1.8","1.7","0.6","1.1","1.0","1.6","19800","4273","28622","5530","(X)","(X)","(X)","(X)","25.8","(X)"
"0500000US01029","Cleburne County, Alabama","5773","182","10.9","2.1","8.1","2.2","16.5","2.8","11.5","2.1","13.2","2.7","19.1","3.0","8.3","2.1","8.5","1.7","2.8","1.3","1.0","0.7","37396","5390","51607","3421","35.0","(X)","(X)","(X)","(X)","(X)","3879","198","2.7","1.5","3.5","2.0","13.1","2.9","12.9","2.8","16.8","3.7","22.6","4.1","11.1","3.0","11.6","2.5","4.2","2.0","1.5","1.0","50934","4596","64080","4656","(X)","(X)","34.3","(X)","(X)","(X)","3072","236","1.2","0.9","1.8","1.8","9.5","3.0","12.0","3.0","15.9","3.7","26.1","4.7","12.1","3.5","14.4","3.0","5.0","2.5","2.0","1.2","57312","3401","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1894","225","27.7","5.8","17.6","5.0","25.9","6.2","7.3","3.9","8.4","3.5","9.6","3.4","2.1","1.6","1.4","1.2","0.0","1.6","0.0","1.6","16541","2091","23969","2542","(X)","(X)","(X)","(X)","35.5","(X)"
"0500000US01031","Coffee County, Alabama","19620","343","7.2","1.1","6.3","1.1","11.4","1.3","11.0","1.2","14.2","1.5","18.5","1.6","11.2","1.2","13.8","1.5","3.9","0.8","2.6","0.7","49821","1945","65863","2748","41.4","(X)","(X)","(X)","(X)","(X)","13431","466","5.3","1.2","3.9","1.1","7.4","1.4","9.0","1.6","12.5","1.5","21.5","1.9","14.3","1.7","17.5","2.0","5.5","1.1","3.3","1.1","62987","3073","76834","3324","(X)","(X)","40.4","(X)","(X)","(X)","10060","422","1.7","0.5","1.4","0.5","3.7","1.3","7.8","1.6","12.2","1.8","22.7","2.3","17.4","2.0","21.6","2.6","7.2","1.5","4.3","1.4","75618","3546","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6189","384","12.4","2.0","11.7","2.3","21.6","2.9","15.5","3.0","16.3","2.6","12.1","2.7","4.4","1.3","4.8","1.6","0.3","0.2","0.8","0.8","27604","2638","40243","4647","(X)","(X)","(X)","(X)","43.3","(X)"
"0500000US01033","Colbert County, Alabama","21983","386","9.0","1.3","7.0","1.1","13.9","1.6","10.1","1.3","14.0","1.6","21.1","1.9","11.5","1.4","9.3","1.3","2.4","0.7","1.6","0.5","45477","1959","56372","1931","41.7","(X)","(X)","(X)","(X)","(X)","14964","530","5.6","1.3","3.2","1.0","10.1","1.6","8.4","1.5","15.0","2.2","24.5","2.6","16.0","2.0","11.7","1.6","3.2","0.9","2.3","0.8","56939","2572","67362","2588","(X)","(X)","40.4","(X)","(X)","(X)","10833","502","2.2","0.8","1.1","0.7","8.3","1.8","7.5","1.6","13.5","2.4","26.6","3.0","18.6","2.6","15.0","2.2","4.4","1.3","2.9","1.0","64788","3114","77356","3423","(X)","(X)","(X)","(X)","(X)","(X)","7019","462","16.5","3.1","15.3","2.5","22.8","3.5","13.8","2.5","13.1","2.4","12.1","2.7","2.9","1.3","2.5","1.2","0.7","0.6","0.2","0.2","22928","1862","31320","2319","(X)","(X)","(X)","(X)","43.3","(X)"
"0500000US01035","Conecuh County, Alabama","4716","255","13.7","2.8","12.0","3.0","18.1","3.4","11.3","2.9","16.7","3.5","16.1","3.8","5.6","1.9","5.1","2.0","0.9","0.6","0.6","0.5","30434","3446","39554","2712","31.4","(X)","(X)","(X)","(X)","(X)","3107","290","8.4","3.1","8.7","3.8","14.9","3.8","11.7","3.5","18.7","4.5","21.4","5.2","8.1","2.8","6.4","2.7","1.4","0.9","0.4","0.5","37684","7525","46874","3336","(X)","(X)","29.8","(X)","(X)","(X)","2077","243","6.3","2.9","3.7","3.6","10.8","4.0","10.2","4.1","20.2","5.5","26.6","7.2","11.0","4.0","8.8","3.8","1.9","1.4","0.6","0.7","49184","4749","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1609","243","24.0","6.5","18.5","6.3","24.9","6.7","10.0","4.8","13.5","4.8","5.8","4.2","0.2","0.4","2.2","2.1","0.0","1.8","0.8","1.2","16637","1666","24731","4865","(X)","(X)","(X)","(X)","33.9","(X)"
"0500000US01037","Coosa County, Alabama","4204","230","7.0","2.1","11.1","3.1","15.0","3.9","17.4","3.6","16.1","3.8","16.4","3.2","8.5","2.4","3.4","1.5","3.6","2.3","1.6","1.0","34792","3587","48059","4225","38.6","(X)","(X)","(X)","(X)","(X)","2548","208","2.1","1.6","4.6","2.6","9.8","3.8","18.1","5.0","20.4","5.6","21.2","4.9","9.7","3.7","6.3","2.6","5.2","3.3","2.6","1.6","46210","3755","60883","5726","(X)","(X)","42.2","(X)","(X)","(X)","1977","173","0.8","1.0","4.0","2.6","6.6","3.8","18.8","6.0","17.3","6.2","23.8","5.8","12.2","4.7","8.1","3.4","5.2","3.6","3.3","2.1","53071","8110","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1656","219","14.6","4.2","21.0","6.4","23.2","6.9","16.8","5.7","11.8","4.7","7.2","3.7","5.3","3.4","0.2","0.3","0.0","1.8","0.0","1.8","19386","4332","26741","3255","(X)","(X)","(X)","(X)","32.9","(X)"
"0500000US01039","Covington County, Alabama","15285","303","9.9","1.4","6.3","1.1","13.9","1.5","15.4","1.6","13.6","1.4","18.6","1.7","9.4","1.2","8.5","1.2","2.8","0.8","1.5","0.5","39467","2392","53372","2073","39.7","(X)","(X)","(X)","(X)","(X)","10316","333","6.0","1.3","2.7","0.7","9.0","1.5","14.9","1.9","15.5","1.8","21.7","2.2","12.5","1.6","11.5","1.7","4.1","1.1","2.1","0.7","51643","2300","64662","2621","(X)","(X)","39.3","(X)","(X)","(X)","7841","305","2.1","1.0","1.2","0.5","6.0","1.4","13.4","1.9","16.0","2.1","24.4","2.5","15.1","1.9","14.1","2.0","5.0","1.5","2.6","0.9","60564","2152","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4969","325","19.2","2.9","13.9","2.9","24.0","3.4","16.7","3.0","10.0","2.2","12.2","2.7","2.3","1.3","1.4","0.9","0.3","0.2","0.1","0.2","21423","1791","28148","1998","(X)","(X)","(X)","(X)","39.3","(X)"
"0500000US01041","Crenshaw County, Alabama","5358","156","10.0","1.8","11.1","1.8","13.9","2.4","11.1","2.3","15.5","2.1","16.3","2.6","8.7","1.8","9.9","2.1","1.6","0.7","1.9","0.7","38937","3177","52395","3177","42.2","(X)","(X)","(X)","(X)","(X)","3601","147","5.2","1.9","4.3","1.7","11.9","2.8","8.8","2.3","18.3","2.9","21.2","3.3","11.9","2.5","14.1","3.0","2.2","1.0","2.2","0.9","52354","4361","64055","3946","(X)","(X)","41.8","(X)","(X)","(X)","2535","175","1.9","1.3","2.7","1.5","6.6","2.2","8.1","2.6","18.2","3.3","25.4","4.1","14.4","3.3","17.2","3.9","2.5","1.3","3.1","1.3","59952","2130","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1757","154","20.3","3.6","24.8","4.8","19.8","4.2","15.8","4.0","9.8","3.4","5.1","2.9","2.0","1.7","1.2","1.2","0.0","1.7","1.1","1.0","16474","1734","26730","4160","(X)","(X)","(X)","(X)","42.6","(X)"
"0500000US01043","Cullman County, Alabama","31097","567","9.3","1.3","6.5","1.0","13.6","1.4","11.7","1.2","17.4","1.5","17.9","1.6","9.8","1.1","9.4","1.1","2.6","0.6","1.9","0.4","40997","1715","55135","2066","31.8","(X)","(X)","(X)","(X)","(X)","21549","611","5.6","1.3","3.8","1.1","9.5","1.6","11.3","1.5","18.3","1.8","20.7","2.1","12.5","1.6","12.3","1.4","3.5","0.8","2.5","0.6","51478","2500","65141","2587","(X)","(X)","32.2","(X)","(X)","(X)","16948","567","2.4","0.9","3.3","1.2","7.5","1.4","9.7","1.6","18.3","1.9","22.4","2.2","14.2","1.9","15.0","1.8","4.1","0.9","3.0","0.7","58296","3219","72308","2906","(X)","(X)","(X)","(X)","(X)","(X)","9548","554","18.5","2.6","12.5","2.3","23.5","3.0","13.2","2.4","15.3","2.6","10.4","2.3","3.8","1.5","2.1","1.0","0.5","0.4","0.1","0.1","22015","1875","30289","2009","(X)","(X)","(X)","(X)","30.3","(X)"
"0500000US01045","Dale County, Alabama","18825","409","10.6","1.3","6.7","1.1","13.4","1.8","9.8","1.6","15.1","1.9","19.4","1.7","9.8","1.3","10.4","1.3","3.0","0.6","1.8","0.4","44711","2010","57087","2208","37.2","(X)","(X)","(X)","(X)","(X)","12724","414","7.1","1.4","3.8","0.9","10.1","1.9","8.8","1.5","15.5","2.0","22.4","2.3","12.3","1.7","13.8","1.8","3.8","0.9","2.3","0.6","54111","2928","67046","2795","(X)","(X)","38.8","(X)","(X)","(X)","9193","404","2.1","0.9","2.4","0.9","7.6","2.0","6.6","1.2","15.6","2.3","25.0","2.5","15.5","2.1","17.2","2.3","4.8","1.2","3.1","0.8","65255","3192","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6101","350","18.3","2.7","13.4","3.1","21.1","3.1","11.4","3.0","13.8","3.3","12.5","2.6","4.8","1.7","3.2","1.3","1.0","0.6","0.5","0.4","22835","2835","34927","3139","(X)","(X)","(X)","(X)","33.2","(X)"
"0500000US01047","Dallas County, Alabama","16487","390","18.9","1.8","8.2","1.2","17.8","1.9","12.4","1.6","12.5","1.8","11.9","1.7","7.8","1.3","7.4","1.3","1.5","0.6","1.6","0.6","30065","1775","44023","1847","38.0","(X)","(X)","(X)","(X)","(X)","10318","469","12.9","1.9","5.5","1.4","16.0","2.6","12.3","1.8","13.6","2.1","15.2","2.3","10.2","1.9","10.2","1.8","2.3","0.9","1.9","0.7","38210","3759","52797","2467","(X)","(X)","41.3","(X)","(X)","(X)","5342","363","3.9","1.7","1.9","1.0","9.3","2.8","8.9","2.1","13.5","2.6","20.6","3.3","17.5","3.4","17.3","3.2","3.8","1.6","3.4","1.4","63252","4209","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6169","355","29.7","3.4","13.2","2.5","21.8","2.9","12.0","2.8","11.4","2.9","5.7","1.7","3.7","1.7","1.1","1.0","0.2","0.3","1.2","1.1","17729","1435","27085","2800","(X)","(X)","(X)","(X)","30.2","(X)"
"0500000US01049","DeKalb County, Alabama","25482","571","10.5","1.6","7.1","1.1","15.1","1.4","13.2","1.3","14.6","1.3","18.8","1.7","9.8","1.2","7.4","1.1","1.6","0.5","1.9","0.5","38842","2154","52462","2528","34.1","(X)","(X)","(X)","(X)","(X)","17992","611","6.5","1.4","3.2","0.9","13.1","1.6","13.6","1.6","17.1","1.9","20.6","2.1","12.0","1.6","9.5","1.4","2.0","0.7","2.4","0.7","46975","2393","58976","2567","(X)","(X)","33.5","(X)","(X)","(X)","13568","602","4.0","1.3","2.0","0.9","10.4","1.7","12.1","1.7","17.7","2.1","23.0","2.4","13.3","2.0","11.9","1.8","2.5","0.9","3.1","0.9","52226","1755","66387","3163","(X)","(X)","(X)","(X)","(X)","(X)","7490","510","21.6","3.8","17.6","2.8","20.8","3.5","13.0","3.0","9.2","2.0","10.9","3.0","3.6","1.7","1.8","0.9","0.6","0.6","0.8","0.5","19248","2897","33685","5027","(X)","(X)","(X)","(X)","34.8","(X)"
"0500000US01051","Elmore County, Alabama","29115","575","6.4","1.2","4.6","1.0","10.0","1.2","10.2","1.4","14.1","1.4","18.0","1.7","14.3","1.5","15.7","1.4","3.6","0.7","3.3","0.5","54981","2614","71437","2654","30.4","(X)","(X)","(X)","(X)","(X)","20929","598","4.7","1.4","2.1","0.7","6.7","1.5","9.6","1.7","11.7","1.5","20.1","2.1","16.4","1.8","20.7","2.0","4.2","0.8","3.8","0.7","67841","3761","81921","3726","(X)","(X)","32.1","(X)","(X)","(X)","15577","592","1.7","1.0","0.9","0.5","4.3","1.2","6.2","1.6","10.8","1.7","22.0","2.3","18.8","2.2","25.3","2.4","4.9","1.0","5.1","0.9","80722","3291","94441","4969","(X)","(X)","(X)","(X)","(X)","(X)","8186","547","12.0","2.8","10.5","2.8","18.9","3.2","14.1","2.9","17.4","2.7","15.1","2.8","7.1","2.1","2.2","0.8","1.1","0.7","1.6","0.9","31681","2361","40901","2709","(X)","(X)","(X)","(X)","24.5","(X)"
"0500000US01053","Escambia County, Alabama","13226","381","13.6","2.4","9.1","1.6","16.4","2.1","10.9","1.8","14.7","2.1","15.7","1.9","8.3","1.4","7.7","1.5","2.1","0.7","1.5","0.6","35026","2265","48727","2572","29.6","(X)","(X)","(X)","(X)","(X)","8513","340","8.4","2.2","4.9","1.6","11.7","1.9","13.5","2.4","16.4","2.6","18.1","2.6","12.1","2.0","10.4","2.0","2.6","0.8","1.9","0.8","44593","3189","58910","3331","(X)","(X)","28.6","(X)","(X)","(X)","6012","347","1.6","0.8","2.3","1.2","8.3","2.3","12.7","3.1","16.9","3.0","22.0","3.2","16.6","2.7","13.5","2.8","3.6","1.1","2.5","1.1","57874","3638","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4713","409","24.5","4.9","17.9","3.8","25.1","4.3","8.0","2.4","11.3","3.2","8.2","2.4","1.1","1.0","1.9","1.4","1.2","1.5","0.8","1.1","17969","1851","27734","3836","(X)","(X)","(X)","(X)","29.4","(X)"
"0500000US01055","Etowah County, Alabama","39061","611","8.1","0.8","7.1","0.8","15.8","1.1","11.2","1.2","14.8","1.2","18.6","1.3","11.1","1.1","9.2","1.0","2.1","0.5","2.0","0.4","42064","1487","55354","1548","37.9","(X)","(X)","(X)","(X)","(X)","26410","721","5.4","0.7","3.5","0.7","11.0","1.3","10.7","1.4","15.0","1.5","21.8","1.6","14.5","1.4","12.6","1.3","2.8","0.7","2.7","0.6","54588","2324","66206","2185","(X)","(X)","38.7","(X)","(X)","(X)","19515","643","1.6","0.4","1.5","0.5","6.2","1.1","9.5","1.4","15.5","1.8","25.8","1.9","17.0","1.6","15.7","1.7","3.8","0.9","3.6","0.8","64832","1960","77201","2702","(X)","(X)","(X)","(X)","(X)","(X)","12651","602","15.1","1.6","14.8","2.1","25.5","2.2","13.0","1.9","13.4","2.1","11.6","1.7","4.0","1.2","1.9","0.6","0.4","0.5","0.2","0.2","21828","915","31100","1228","(X)","(X)","(X)","(X)","34.8","(X)"
"0500000US01057","Fayette County, Alabama","6955","257","11.0","1.9","8.8","2.0","14.6","2.0","13.3","2.3","14.8","2.2","16.5","2.5","11.0","2.8","6.1","1.7","2.3","1.1","1.6","0.8","36541","2175","50889","3737","35.7","(X)","(X)","(X)","(X)","(X)","4903","305","6.2","2.2","3.6","1.7","13.0","2.4","13.8","2.6","16.5","2.8","18.9","3.5","15.0","3.8","7.5","2.4","3.2","1.5","2.3","1.2","46986","3772","60876","5244","(X)","(X)","36.8","(X)","(X)","(X)","3745","259","3.8","1.7","2.5","1.6","9.7","2.5","12.0","3.0","16.5","3.3","20.1","3.6","18.5","4.6","9.9","3.1","4.2","1.9","3.0","1.5","54731","3131","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2052","261","22.5","4.5","21.7","4.9","20.2","4.2","12.4","3.9","9.5","3.7","10.6","3.5","0.5","0.7","2.3","1.6","0.3","0.5","0.0","1.4","17344","3400","25759","2544","(X)","(X)","(X)","(X)","31.7","(X)"
"0500000US01059","Franklin County, Alabama","11533","334","8.3","1.6","6.4","1.6","17.9","2.7","11.0","2.0","18.1","2.2","18.4","2.6","10.0","2.1","6.5","1.5","2.1","0.7","1.4","0.6","39501","2912","50902","2713","38.8","(X)","(X)","(X)","(X)","(X)","8003","364","6.1","1.7","3.9","1.7","14.1","3.0","11.1","2.5","18.4","2.6","21.2","3.2","12.3","2.6","8.0","2.0","2.8","1.0","2.0","0.9","46411","4023","58405","3516","(X)","(X)","38.1","(X)","(X)","(X)","5664","345","1.2","1.0","1.5","1.1","8.7","2.6","11.6","3.0","19.8","3.1","26.6","4.1","16.0","3.3","9.0","2.2","3.1","1.3","2.4","1.1","55786","5051","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3530","354","15.0","4.0","15.0","3.9","25.2","4.6","9.8","3.7","17.5","4.7","11.0","3.7","4.0","2.5","1.8","1.3","0.7","0.7","0.0","0.8","22759","2428","31042","2777","(X)","(X)","(X)","(X)","37.1","(X)"
"0500000US01061","Geneva County, Alabama","10693","264","9.6","1.9","7.9","1.8","17.4","2.2","10.0","1.7","15.5","2.4","17.3","2.3","10.9","1.7","8.5","2.0","1.4","0.6","1.4","0.6","39293","2810","51025","2527","37.6","(X)","(X)","(X)","(X)","(X)","7540","324","6.7","1.8","4.0","1.3","13.1","2.5","10.7","2.1","16.0","2.7","21.1","2.8","13.7","2.2","10.9","2.5","2.0","0.9","1.8","0.8","49412","3621","59991","3209","(X)","(X)","36.4","(X)","(X)","(X)","5581","275","2.0","1.1","1.6","0.8","9.3","2.3","10.0","2.0","17.3","3.4","23.5","3.5","17.4","2.8","14.2","3.2","2.7","1.2","2.0","1.0","60717","4456","69670","3924","(X)","(X)","(X)","(X)","(X)","(X)","3153","277","18.1","4.3","17.9","5.1","28.6","5.2","8.1","2.5","12.2","3.9","8.6","3.8","3.9","2.6","2.2","1.8","0.0","0.9","0.3","0.4","18137","2452","28041","3182","(X)","(X)","(X)","(X)","38.9","(X)"
"0500000US01063","Greene County, Alabama","3025","223","22.4","5.5","16.3","5.1","15.6","3.7","9.6","3.3","12.5","4.2","13.2","3.7","4.5","2.3","3.5","2.2","1.7","1.2","0.7","1.0","20954","3315","34525","3667","54.7","(X)","(X)","(X)","(X)","(X)","1843","230","14.2","5.2","14.8","5.8","13.0","4.8","12.3","5.1","12.4","4.5","18.1","4.8","6.0","3.5","5.8","3.6","2.5","1.9","1.1","1.7","31801","3545","43814","5302","(X)","(X)","51.9","(X)","(X)","(X)","990","190","10.3","6.4","4.9","4.3","12.3","5.5","8.4","5.5","9.6","4.8","26.6","8.5","10.7","6.1","10.4","6.9","4.6","3.5","2.1","3.1","51667","4242","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1182","194","36.4","9.4","19.0","7.5","19.6","7.3","8.9","5.6","8.0","5.0","6.4","4.0","1.4","1.6","0.0","2.5","0.3","0.5","0.0","2.5","13899","1781","18791","2724","(X)","(X)","(X)","(X)","58.8","(X)"
"0500000US01065","Hale County, Alabama","5664","216","14.3","2.9","11.2","2.6","12.8","2.8","12.1","2.4","13.4","2.5","17.1","2.7","8.2","1.9","6.0","1.5","2.5","0.9","2.3","1.0","34679","2808","50103","3601","51.9","(X)","(X)","(X)","(X)","(X)","3661","191","9.4","3.2","8.5","3.5","9.2","2.5","9.7","2.4","14.0","2.9","23.0","3.9","10.1","2.1","8.9","2.3","3.8","1.4","3.5","1.4","49375","5315","61573","4843","(X)","(X)","56.7","(X)","(X)","(X)","2327","182","1.2","1.0","4.5","3.1","8.2","3.0","8.5","3.0","13.7","3.7","26.7","4.5","13.5","3.4","12.4","3.4","5.8","2.1","5.5","2.3","61467","4520","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2003","248","23.7","5.5","17.1","4.9","19.1","6.1","17.8","5.4","10.9","3.9","5.8","3.3","4.6","3.3","0.8","0.7","0.0","1.5","0.2","0.4","19985","5505","28495","4972","(X)","(X)","(X)","(X)","43.2","(X)"
"0500000US01067","Henry County, Alabama","6727","219","8.2","1.8","7.5","2.0","13.3","2.0","10.9","2.2","15.5","2.6","19.5","2.8","9.1","2.2","9.9","2.3","3.8","1.8","2.2","1.2","45569","3006","58905","4071","36.4","(X)","(X)","(X)","(X)","(X)","4545","278","4.8","1.9","3.7","1.8","9.3","2.3","9.4","2.3","15.4","3.2","23.9","3.8","11.8","2.9","13.1","3.0","5.5","2.6","3.0","1.7","56250","3371","70217","4976","(X)","(X)","39.0","(X)","(X)","(X)","3625","251","2.9","1.8","2.3","1.5","4.4","1.8","8.0","2.3","15.2","3.4","26.5","4.5","13.8","3.6","16.3","3.6","6.7","3.2","3.8","2.2","66376","4725","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2182","247","16.5","5.2","16.3","4.7","21.1","4.8","13.3","4.6","15.7","5.3","10.6","4.7","3.0","2.1","2.8","1.9","0.2","0.4","0.5","0.5","22019","4945","33937","5077","(X)","(X)","(X)","(X)","30.6","(X)"
